Method,Robots,Tasks,Candidates,Score,Length
rank_assignments_borda,10,5,10,40.125,180.3
rank_assignments_approval,10,5,10,35.625,1820.7
rank_assignments_majority_judgment,10,5,10,59.77499999999999,1458.6
rank_assignments_cumulative_voting,10,5,10,59.77499999999999,864.3
rank_assignments_condorcet_method,10,5,10,59.858333333333334,1853.7
rank_assignments_range,10,5,10,55.025000000000006,80.5
cbba_task_allocation,10,5,10,59.858333333333334,273.2
ssia_task_allocation,10,5,10,59.85833333333333,39.7
ilp_task_allocation,10,5,10,59.858333333333334,46484.9
jv_task_allocation,10,5,10,59.858333333333334,469.8
rank_assignments_borda,10,5,10,21.5,88.8
rank_assignments_approval,10,5,10,38.83333333333333,62.1
rank_assignments_majority_judgment,10,5,10,0.0,201.5
rank_assignments_cumulative_voting,10,5,10,38.83333333333333,100.0
rank_assignments_condorcet_method,10,5,10,38.83333333333333,538.3
rank_assignments_range,10,5,10,38.83333333333333,19.0
cbba_task_allocation,10,5,10,39.41666666666667,54.6
ssia_task_allocation,10,5,10,39.41666666666667,12.9
ilp_task_allocation,10,5,10,39.41666666666667,44442.7
jv_task_allocation,10,5,10,39.41666666666667,139.9
rank_assignments_borda,10,5,10,17.208333333333332,151.0
rank_assignments_approval,10,5,10,37.40833333333333,161.8
rank_assignments_majority_judgment,10,5,10,55.858333333333334,265.1
rank_assignments_cumulative_voting,10,5,10,36.358333333333334,166.9
rank_assignments_condorcet_method,10,5,10,59.21666666666666,667.2
rank_assignments_range,10,5,10,38.824999999999996,30.0
cbba_task_allocation,10,5,10,78.09166666666667,117.9
ssia_task_allocation,10,5,10,76.425,16.3
ilp_task_allocation,10,5,10,78.09166666666667,45034.1
jv_task_allocation,10,5,10,78.09166666666667,135.2
rank_assignments_borda,10,5,10,16.041666666666664,88.1
rank_assignments_approval,10,5,10,17.666666666666664,62.0
rank_assignments_majority_judgment,10,5,10,52.54166666666666,244.7
rank_assignments_cumulative_voting,10,5,10,16.75,94.4
rank_assignments_condorcet_method,10,5,10,35.58333333333333,693.9
rank_assignments_range,10,5,10,36.5,18.7
cbba_task_allocation,10,5,10,70.04880952380952,59.3
ssia_task_allocation,10,5,10,70.04880952380952,11.6
ilp_task_allocation,10,5,10,70.04880952380952,175875.1
jv_task_allocation,10,5,10,70.04880952380952,599.2
rank_assignments_borda,10,5,10,35.15,142.1
rank_assignments_approval,10,5,10,35.65,123.3
rank_assignments_majority_judgment,10,5,10,14.983333333333334,464.4
rank_assignments_cumulative_voting,10,5,10,14.983333333333334,1732.6
rank_assignments_condorcet_method,10,5,10,14.983333333333334,975.3
rank_assignments_range,10,5,10,35.65,35.4
cbba_task_allocation,10,5,10,36.65,90.5
ssia_task_allocation,10,5,10,36.65,24.4
ilp_task_allocation,10,5,10,36.65,58888.6
jv_task_allocation,10,5,10,36.65,120.4
rank_assignments_borda,10,5,25,0.0,205.0
rank_assignments_approval,10,5,25,19.083333333333332,151.5
rank_assignments_majority_judgment,10,5,25,0.0,376.1
rank_assignments_cumulative_voting,10,5,25,39.666666666666664,205.9
rank_assignments_condorcet_method,10,5,25,39.666666666666664,3575.2
rank_assignments_range,10,5,25,39.666666666666664,45.8
cbba_task_allocation,10,5,25,60.18333333333334,67.1
ssia_task_allocation,10,5,25,60.18333333333334,11.1
ilp_task_allocation,10,5,25,60.18333333333334,51472.2
jv_task_allocation,10,5,25,60.18333333333334,102.8
rank_assignments_borda,10,5,25,31.9,199.2
rank_assignments_approval,10,5,25,35.66666666666667,144.7
rank_assignments_majority_judgment,10,5,25,31.9,364.7
rank_assignments_cumulative_voting,10,5,25,32.233333333333334,224.6
rank_assignments_condorcet_method,10,5,25,35.66666666666667,5918.7
rank_assignments_range,10,5,25,36.0,58.4
cbba_task_allocation,10,5,25,36.0,73.1
ssia_task_allocation,10,5,25,36.0,16.3
ilp_task_allocation,10,5,25,36.0,49145.4
jv_task_allocation,10,5,25,36.0,147.6
rank_assignments_borda,10,5,25,34.80952380952381,199.0
rank_assignments_approval,10,5,25,53.714285714285715,142.9
rank_assignments_majority_judgment,10,5,25,53.71428571428571,370.5
rank_assignments_cumulative_voting,10,5,25,51.55952380952381,214.6
rank_assignments_condorcet_method,10,5,25,39.89285714285714,3646.6
rank_assignments_range,10,5,25,60.44047619047619,104.9
cbba_task_allocation,10,5,25,77.69047619047619,130.2
ssia_task_allocation,10,5,25,77.69047619047619,29.6
ilp_task_allocation,10,5,25,77.69047619047619,49517.3
jv_task_allocation,10,5,25,77.69047619047619,488.9
rank_assignments_borda,10,5,25,56.8,345.5
rank_assignments_approval,10,5,25,56.442857142857136,201.3
rank_assignments_majority_judgment,10,5,25,56.942857142857136,494.0
rank_assignments_cumulative_voting,10,5,25,36.88333333333333,303.5
rank_assignments_condorcet_method,10,5,25,56.942857142857136,4912.7
rank_assignments_range,10,5,25,56.942857142857136,79.6
cbba_task_allocation,10,5,25,56.94285714285714,161.4
ssia_task_allocation,10,5,25,56.3,20.2
ilp_task_allocation,10,5,25,56.94285714285714,45412.6
jv_task_allocation,10,5,25,56.94285714285714,122.6
rank_assignments_borda,10,5,25,17.65,201.2
rank_assignments_approval,10,5,25,51.44761904761904,145.8
rank_assignments_majority_judgment,10,5,25,49.897619047619045,373.4
rank_assignments_cumulative_voting,10,5,25,54.21428571428571,227.3
rank_assignments_condorcet_method,10,5,25,51.364285714285714,3677.4
rank_assignments_range,10,5,25,51.864285714285714,41.8
cbba_task_allocation,10,5,25,74.08928571428571,80.8
ssia_task_allocation,10,5,25,74.08928571428572,11.0
ilp_task_allocation,10,5,25,74.08928571428571,47961.7
jv_task_allocation,10,5,25,74.08928571428571,155.0
rank_assignments_borda,10,5,50,28.7375,388.4
rank_assignments_approval,10,5,50,29.070833333333333,287.1
rank_assignments_majority_judgment,10,5,50,29.40416666666667,675.2
rank_assignments_cumulative_voting,10,5,50,29.070833333333333,425.1
rank_assignments_condorcet_method,10,5,50,29.40416666666667,18957.5
rank_assignments_range,10,5,50,29.40416666666667,117.5
cbba_task_allocation,10,5,50,52.76325757575758,124.0
ssia_task_allocation,10,5,50,52.763257575757585,14.0
ilp_task_allocation,10,5,50,52.76325757575758,39082.7
jv_task_allocation,10,5,50,52.76325757575758,99.4
rank_assignments_borda,10,5,50,39.79761904761905,391.8
rank_assignments_approval,10,5,50,57.08095238095238,351.4
rank_assignments_majority_judgment,10,5,50,57.08095238095238,666.1
rank_assignments_cumulative_voting,10,5,50,57.449999999999996,421.5
rank_assignments_condorcet_method,10,5,50,56.949999999999996,15226.8
rank_assignments_range,10,5,50,57.449999999999996,108.8
cbba_task_allocation,10,5,50,57.45,87.5
ssia_task_allocation,10,5,50,56.58095238095238,15.2
ilp_task_allocation,10,5,50,57.45,43709.7
jv_task_allocation,10,5,50,57.449999999999996,460.5
rank_assignments_borda,10,5,50,53.69166666666666,385.0
rank_assignments_approval,10,5,50,56.458333333333336,280.2
rank_assignments_majority_judgment,10,5,50,53.525,716.5
rank_assignments_cumulative_voting,10,5,50,74.60833333333332,757.1
rank_assignments_condorcet_method,10,5,50,74.60833333333333,16047.9
rank_assignments_range,10,5,50,60.9,85.6
cbba_task_allocation,10,5,50,76.44166666666666,57.2
ssia_task_allocation,10,5,50,76.44166666666666,11.6
ilp_task_allocation,10,5,50,76.44166666666666,42360.7
jv_task_allocation,10,5,50,76.44166666666666,93.9
rank_assignments_borda,10,5,50,36.08333333333333,397.1
rank_assignments_approval,10,5,50,57.33988095238095,561.9
rank_assignments_majority_judgment,10,5,50,54.42321428571429,988.3
rank_assignments_cumulative_voting,10,5,50,58.27083333333333,460.0
rank_assignments_condorcet_method,10,5,50,55.35416666666667,17633.9
rank_assignments_range,10,5,50,58.27083333333333,80.9
cbba_task_allocation,10,5,50,58.27083333333333,81.3
ssia_task_allocation,10,5,50,58.27083333333333,19.3
ilp_task_allocation,10,5,50,58.27083333333333,47889.7
jv_task_allocation,10,5,50,58.27083333333333,280.0
rank_assignments_borda,10,5,50,0.0,370.5
rank_assignments_approval,10,5,50,20.916666666666664,278.2
rank_assignments_majority_judgment,10,5,50,0.0,663.9
rank_assignments_cumulative_voting,10,5,50,20.916666666666664,407.3
rank_assignments_condorcet_method,10,5,50,20.916666666666664,17373.0
rank_assignments_range,10,5,50,20.916666666666664,80.7
cbba_task_allocation,10,5,50,41.0,78.5
ssia_task_allocation,10,5,50,39.36666666666667,11.7
ilp_task_allocation,10,5,50,41.0,39031.3
jv_task_allocation,10,5,50,41.0,394.8
rank_assignments_borda,10,5,100,33.53571428571429,764.7
rank_assignments_approval,10,5,100,55.06666666666667,809.5
rank_assignments_majority_judgment,10,5,100,49.385714285714286,1769.8
rank_assignments_cumulative_voting,10,5,100,67.21904761904761,1487.1
rank_assignments_condorcet_method,10,5,100,67.21904761904761,74432.3
rank_assignments_range,10,5,100,67.21904761904761,160.4
cbba_task_allocation,10,5,100,74.03571428571428,79.0
ssia_task_allocation,10,5,100,74.03571428571429,11.0
ilp_task_allocation,10,5,100,74.03571428571429,49514.9
jv_task_allocation,10,5,100,74.03571428571429,163.5
rank_assignments_borda,10,5,100,28.583333333333336,1254.1
rank_assignments_approval,10,5,100,28.583333333333336,636.0
rank_assignments_majority_judgment,10,5,100,14.0,1259.4
rank_assignments_cumulative_voting,10,5,100,31.85,1042.0
rank_assignments_condorcet_method,10,5,100,31.85,72269.7
rank_assignments_range,10,5,100,31.85,204.1
cbba_task_allocation,10,5,100,46.85,101.1
ssia_task_allocation,10,5,100,46.85,12.3
ilp_task_allocation,10,5,100,46.85,49942.2
jv_task_allocation,10,5,100,46.85,464.3
rank_assignments_borda,10,5,100,34.833333333333336,877.2
rank_assignments_approval,10,5,100,60.74999999999999,557.9
rank_assignments_majority_judgment,10,5,100,59.03333333333333,1433.1
rank_assignments_cumulative_voting,10,5,100,53.78333333333333,852.0
rank_assignments_condorcet_method,10,5,100,55.5,67990.2
rank_assignments_range,10,5,100,60.75,164.8
cbba_task_allocation,10,5,100,60.74999999999999,59.5
ssia_task_allocation,10,5,100,60.74999999999999,12.6
ilp_task_allocation,10,5,100,60.74999999999999,42037.6
jv_task_allocation,10,5,100,60.74999999999999,141.5
rank_assignments_borda,10,5,100,58.38809523809523,760.2
rank_assignments_approval,10,5,100,58.38809523809523,809.9
rank_assignments_majority_judgment,10,5,100,58.38809523809523,3378.0
rank_assignments_cumulative_voting,10,5,100,58.63809523809523,1752.8
rank_assignments_condorcet_method,10,5,100,58.63809523809523,72464.9
rank_assignments_range,10,5,100,58.63809523809523,169.1
cbba_task_allocation,10,5,100,58.63809523809523,128.3
ssia_task_allocation,10,5,100,57.81666666666666,11.7
ilp_task_allocation,10,5,100,58.63809523809523,50016.6
jv_task_allocation,10,5,100,58.63809523809523,523.4
rank_assignments_borda,10,5,100,55.34761904761905,786.0
rank_assignments_approval,10,5,100,58.883333333333326,575.1
rank_assignments_majority_judgment,10,5,100,58.88333333333333,1246.7
rank_assignments_cumulative_voting,10,5,100,55.50833333333334,954.3
rank_assignments_condorcet_method,10,5,100,55.50833333333334,70123.0
rank_assignments_range,10,5,100,60.25833333333334,167.3
cbba_task_allocation,10,5,100,60.25833333333333,109.0
ssia_task_allocation,10,5,100,60.09761904761905,12.1
ilp_task_allocation,10,5,100,60.25833333333333,43385.2
jv_task_allocation,10,5,100,60.25833333333333,121.8
rank_assignments_borda,10,7,10,42.46666666666667,102.2
rank_assignments_approval,10,7,10,98.14999999999999,75.0
rank_assignments_majority_judgment,10,7,10,77.96666666666665,230.3
rank_assignments_cumulative_voting,10,7,10,116.81666666666665,120.2
rank_assignments_condorcet_method,10,7,10,118.48333333333332,655.7
rank_assignments_range,10,7,10,90.71666666666665,23.0
cbba_task_allocation,10,7,10,99.14999999999999,62.3
ssia_task_allocation,10,7,10,116.81666666666666,14.7
ilp_task_allocation,10,7,10,118.48333333333332,67770.2
jv_task_allocation,10,7,10,118.48333333333332,244.8
rank_assignments_borda,10,7,10,35.666666666666664,100.9
rank_assignments_approval,10,7,10,55.0,74.5
rank_assignments_majority_judgment,10,7,10,21.416666666666664,342.9
rank_assignments_cumulative_voting,10,7,10,52.33333333333333,113.1
rank_assignments_condorcet_method,10,7,10,53.33333333333333,661.1
rank_assignments_range,10,7,10,52.33333333333333,22.4
cbba_task_allocation,10,7,10,76.65,150.1
ssia_task_allocation,10,7,10,76.64999999999999,14.7
ilp_task_allocation,10,7,10,76.65,50768.4
jv_task_allocation,10,7,10,76.65,134.5
rank_assignments_borda,10,7,10,35.5,103.1
rank_assignments_approval,10,7,10,47.21666666666667,74.9
rank_assignments_majority_judgment,10,7,10,67.33571428571427,202.6
rank_assignments_cumulative_voting,10,7,10,67.63333333333333,118.8
rank_assignments_condorcet_method,10,7,10,68.13333333333333,647.2
rank_assignments_range,10,7,10,67.55,22.2
cbba_task_allocation,10,7,10,93.41904761904762,74.1
ssia_task_allocation,10,7,10,89.25238095238095,14.8
ilp_task_allocation,10,7,10,93.4190476190476,48470.9
jv_task_allocation,10,7,10,93.4190476190476,99.4
rank_assignments_borda,10,7,10,56.44761904761904,100.9
rank_assignments_approval,10,7,10,50.8,104.6
rank_assignments_majority_judgment,10,7,10,52.09166666666667,198.9
rank_assignments_cumulative_voting,10,7,10,51.69761904761904,194.8
rank_assignments_condorcet_method,10,7,10,72.32499999999999,759.4
rank_assignments_range,10,7,10,75.75833333333333,22.7
cbba_task_allocation,10,7,10,97.72261904761903,66.4
ssia_task_allocation,10,7,10,97.72261904761905,15.5
ilp_task_allocation,10,7,10,97.72261904761903,42609.9
jv_task_allocation,10,7,10,97.72261904761903,128.0
rank_assignments_borda,10,7,10,59.75,118.9
rank_assignments_approval,10,7,10,78.17727272727274,77.8
rank_assignments_majority_judgment,10,7,10,59.75,212.5
rank_assignments_cumulative_voting,10,7,10,94.26060606060608,125.7
rank_assignments_condorcet_method,10,7,10,94.26060606060607,734.6
rank_assignments_range,10,7,10,78.17727272727274,22.4
cbba_task_allocation,10,7,10,94.26060606060607,109.9
ssia_task_allocation,10,7,10,77.5,15.1
ilp_task_allocation,10,7,10,94.26060606060607,41913.9
jv_task_allocation,10,7,10,94.26060606060605,362.8
rank_assignments_borda,10,7,25,45.41666666666667,233.3
rank_assignments_approval,10,7,25,54.416666666666664,235.4
rank_assignments_majority_judgment,10,7,25,33.0,562.0
rank_assignments_cumulative_voting,10,7,25,68.5,270.2
rank_assignments_condorcet_method,10,7,25,68.5,4233.4
rank_assignments_range,10,7,25,52.25,109.3
cbba_task_allocation,10,7,25,89.08333333333333,179.0
ssia_task_allocation,10,7,25,89.08333333333333,43.3
ilp_task_allocation,10,7,25,89.08333333333333,55415.3
jv_task_allocation,10,7,25,89.08333333333333,154.6
rank_assignments_borda,10,7,25,39.58333333333333,233.5
rank_assignments_approval,10,7,25,101.62142857142857,176.8
rank_assignments_majority_judgment,10,7,25,82.71428571428572,411.0
rank_assignments_cumulative_voting,10,7,25,101.5642857142857,292.9
rank_assignments_condorcet_method,10,7,25,63.838095238095235,4798.4
rank_assignments_range,10,7,25,81.1047619047619,52.6
cbba_task_allocation,10,7,25,121.68095238095238,97.5
ssia_task_allocation,10,7,25,121.68095238095239,13.7
ilp_task_allocation,10,7,25,123.34761904761906,46250.5
jv_task_allocation,10,7,25,123.34761904761905,160.0
rank_assignments_borda,10,7,25,38.476190476190474,552.5
rank_assignments_approval,10,7,25,37.226190476190474,240.0
rank_assignments_majority_judgment,10,7,25,38.476190476190474,478.1
rank_assignments_cumulative_voting,10,7,25,39.89285714285714,300.6
rank_assignments_condorcet_method,10,7,25,39.89285714285714,5193.3
rank_assignments_range,10,7,25,39.89285714285714,52.9
cbba_task_allocation,10,7,25,39.89285714285714,74.8
ssia_task_allocation,10,7,25,39.76785714285714,15.4
ilp_task_allocation,10,7,25,39.89285714285714,55408.0
jv_task_allocation,10,7,25,39.89285714285714,143.2
rank_assignments_borda,10,7,25,34.9,243.2
rank_assignments_approval,10,7,25,54.483333333333334,177.8
rank_assignments_majority_judgment,10,7,25,0.0,409.9
rank_assignments_cumulative_voting,10,7,25,34.166666666666664,266.0
rank_assignments_condorcet_method,10,7,25,54.81666666666667,5015.0
rank_assignments_range,10,7,25,54.81666666666666,72.8
cbba_task_allocation,10,7,25,99.35,141.9
ssia_task_allocation,10,7,25,99.35,22.6
ilp_task_allocation,10,7,25,99.51666666666667,70372.4
jv_task_allocation,10,7,25,99.51666666666667,740.2
rank_assignments_borda,10,7,25,80.44999999999999,234.6
rank_assignments_approval,10,7,25,99.91190476190474,179.9
rank_assignments_majority_judgment,10,7,25,80.44999999999999,410.8
rank_assignments_cumulative_voting,10,7,25,103.93571428571428,261.4
rank_assignments_condorcet_method,10,7,25,81.50714285714284,6702.4
rank_assignments_range,10,7,25,82.76904761904761,57.0
cbba_task_allocation,10,7,25,84.17380952380952,161.2
ssia_task_allocation,10,7,25,103.93571428571428,19.9
ilp_task_allocation,10,7,25,103.93571428571428,53070.2
jv_task_allocation,10,7,25,103.93571428571428,132.8
rank_assignments_borda,10,7,50,109.36944444444445,456.4
rank_assignments_approval,10,7,50,107.90277777777779,347.0
rank_assignments_majority_judgment,10,7,50,112.86944444444445,1540.5
rank_assignments_cumulative_voting,10,7,50,94.04444444444445,878.0
rank_assignments_condorcet_method,10,7,50,107.90277777777779,22257.9
rank_assignments_range,10,7,50,107.90277777777779,132.6
cbba_task_allocation,10,7,50,114.61944444444444,103.2
ssia_task_allocation,10,7,50,114.61944444444444,18.3
ilp_task_allocation,10,7,50,114.61944444444444,53353.2
jv_task_allocation,10,7,50,114.61944444444444,128.3
rank_assignments_borda,10,7,50,69.2904761904762,514.8
rank_assignments_approval,10,7,50,97.75714285714285,389.6
rank_assignments_majority_judgment,10,7,50,99.59999999999998,770.8
rank_assignments_cumulative_voting,10,7,50,104.47380952380952,597.8
rank_assignments_condorcet_method,10,7,50,107.79047619047618,22228.2
rank_assignments_range,10,7,50,106.61666666666666,103.8
cbba_task_allocation,10,7,50,129.0738095238095,122.5
ssia_task_allocation,10,7,50,126.2238095238095,14.1
ilp_task_allocation,10,7,50,129.07380952380953,43602.7
jv_task_allocation,10,7,50,129.0738095238095,448.8
rank_assignments_borda,10,7,50,89.67738095238096,689.8
rank_assignments_approval,10,7,50,91.22500000000001,356.9
rank_assignments_majority_judgment,10,7,50,72.90833333333333,791.6
rank_assignments_cumulative_voting,10,7,50,90.00833333333333,641.3
rank_assignments_condorcet_method,10,7,50,90.72500000000001,22972.8
rank_assignments_range,10,7,50,91.94166666666666,105.4
cbba_task_allocation,10,7,50,112.06071428571428,110.1
ssia_task_allocation,10,7,50,112.0607142857143,14.5
ilp_task_allocation,10,7,50,112.0607142857143,48813.1
jv_task_allocation,10,7,50,112.06071428571428,93.2
rank_assignments_borda,10,7,50,74.33809523809524,699.6
rank_assignments_approval,10,7,50,79.5547619047619,358.8
rank_assignments_majority_judgment,10,7,50,76.83809523809524,1660.2
rank_assignments_cumulative_voting,10,7,50,76.88809523809523,1007.1
rank_assignments_condorcet_method,10,7,50,98.60476190476189,24787.2
rank_assignments_range,10,7,50,80.4547619047619,121.2
cbba_task_allocation,10,7,50,98.60476190476192,113.9
ssia_task_allocation,10,7,50,98.06309523809524,17.1
ilp_task_allocation,10,7,50,98.60476190476189,48985.8
jv_task_allocation,10,7,50,98.60476190476189,142.3
rank_assignments_borda,10,7,50,34.55357142857143,452.1
rank_assignments_approval,10,7,50,52.989285714285714,347.7
rank_assignments_majority_judgment,10,7,50,14.011904761904763,759.2
rank_assignments_cumulative_voting,10,7,50,52.989285714285714,503.9
rank_assignments_condorcet_method,10,7,50,52.98928571428571,19777.7
rank_assignments_range,10,7,50,52.989285714285714,223.6
cbba_task_allocation,10,7,50,58.23928571428571,72.5
ssia_task_allocation,10,7,50,58.23928571428571,15.0
ilp_task_allocation,10,7,50,58.23928571428571,56296.1
jv_task_allocation,10,7,50,58.23928571428571,231.6
rank_assignments_borda,10,7,100,58.233333333333334,1762.5
rank_assignments_approval,10,7,100,56.78333333333333,832.6
rank_assignments_majority_judgment,10,7,100,74.1,1368.4
rank_assignments_cumulative_voting,10,7,100,75.53333333333333,948.1
rank_assignments_condorcet_method,10,7,100,58.7,82242.9
rank_assignments_range,10,7,100,75.7,196.7
cbba_task_allocation,10,7,100,75.7,136.0
ssia_task_allocation,10,7,100,75.4,13.8
ilp_task_allocation,10,7,100,75.7,48421.3
jv_task_allocation,10,7,100,75.7,134.2
rank_assignments_borda,10,7,100,70.97916666666667,930.8
rank_assignments_approval,10,7,100,102.86250000000001,703.1
rank_assignments_majority_judgment,10,7,100,70.07916666666667,1333.3
rank_assignments_cumulative_voting,10,7,100,109.57916666666667,2018.2
rank_assignments_condorcet_method,10,7,100,104.32916666666667,88355.8
rank_assignments_range,10,7,100,106.84583333333333,200.3
cbba_task_allocation,10,7,100,130.77916666666664,89.8
ssia_task_allocation,10,7,100,130.77916666666667,14.4
ilp_task_allocation,10,7,100,130.77916666666667,51470.2
jv_task_allocation,10,7,100,130.77916666666667,437.0
rank_assignments_borda,10,7,100,68.97916666666666,930.2
rank_assignments_approval,10,7,100,111.52916666666664,692.9
rank_assignments_majority_judgment,10,7,100,71.71666666666665,1776.2
rank_assignments_cumulative_voting,10,7,100,90.0,1128.5
rank_assignments_condorcet_method,10,7,100,108.64583333333331,81647.9
rank_assignments_range,10,7,100,111.52916666666665,229.2
cbba_task_allocation,10,7,100,114.96249999999999,91.3
ssia_task_allocation,10,7,100,114.96249999999999,53.5
ilp_task_allocation,10,7,100,114.96249999999999,48856.3
jv_task_allocation,10,7,100,114.96249999999999,137.8
rank_assignments_borda,10,7,100,54.37857142857143,1814.6
rank_assignments_approval,10,7,100,85.75357142857143,698.2
rank_assignments_majority_judgment,10,7,100,71.75357142857143,1501.2
rank_assignments_cumulative_voting,10,7,100,83.9202380952381,1028.1
rank_assignments_condorcet_method,10,7,100,83.92023809523809,103513.3
rank_assignments_range,10,7,100,85.50357142857143,200.3
cbba_task_allocation,10,7,100,112.8202380952381,84.0
ssia_task_allocation,10,7,100,112.8202380952381,15.8
ilp_task_allocation,10,7,100,112.8202380952381,44052.1
jv_task_allocation,10,7,100,112.8202380952381,392.5
rank_assignments_borda,10,7,100,55.97857142857143,1263.0
rank_assignments_approval,10,7,100,74.1590909090909,804.8
rank_assignments_majority_judgment,10,7,100,74.1590909090909,1336.5
rank_assignments_cumulative_voting,10,7,100,70.46666666666667,993.1
rank_assignments_condorcet_method,10,7,100,74.58766233766234,91796.5
rank_assignments_range,10,7,100,75.21666666666667,378.0
cbba_task_allocation,10,7,100,95.58766233766235,210.2
ssia_task_allocation,10,7,100,95.58766233766234,21.1
ilp_task_allocation,10,7,100,95.58766233766234,55092.0
jv_task_allocation,10,7,100,95.58766233766235,141.3
rank_assignments_borda,10,10,10,53.21666666666667,126.7
rank_assignments_approval,10,10,10,84.19761904761904,97.7
rank_assignments_majority_judgment,10,10,10,31.297619047619044,229.6
rank_assignments_cumulative_voting,10,10,10,85.69761904761904,150.2
rank_assignments_condorcet_method,10,10,10,75.43095238095239,1275.6
rank_assignments_range,10,10,10,85.03095238095237,49.3
cbba_task_allocation,10,10,10,130.2642857142857,209.1
ssia_task_allocation,10,10,10,128.54761904761904,36.4
ilp_task_allocation,10,10,10,130.2642857142857,53852.5
jv_task_allocation,10,10,10,130.2642857142857,408.5
rank_assignments_borda,10,10,10,18.416666666666664,203.3
rank_assignments_approval,10,10,10,74.87857142857143,292.6
rank_assignments_majority_judgment,10,10,10,55.55,534.5
rank_assignments_cumulative_voting,10,10,10,74.37857142857142,245.9
rank_assignments_condorcet_method,10,10,10,94.38333333333333,1683.2
rank_assignments_range,10,10,10,57.42857142857142,52.7
cbba_task_allocation,10,10,10,95.75,324.6
ssia_task_allocation,10,10,10,114.54999999999998,29.1
ilp_task_allocation,10,10,10,115.83333333333333,44893.2
jv_task_allocation,10,10,10,115.83333333333331,103.6
rank_assignments_borda,10,10,10,19.166666666666664,118.7
rank_assignments_approval,10,10,10,91.18333333333332,93.2
rank_assignments_majority_judgment,10,10,10,91.43333333333332,235.6
rank_assignments_cumulative_voting,10,10,10,93.85,140.2
rank_assignments_condorcet_method,10,10,10,51.35,788.5
rank_assignments_range,10,10,10,72.18333333333334,29.8
cbba_task_allocation,10,10,10,103.34999999999998,83.2
ssia_task_allocation,10,10,10,117.09999999999998,19.9
ilp_task_allocation,10,10,10,117.93333333333334,54794.7
jv_task_allocation,10,10,10,117.93333333333332,188.6
rank_assignments_borda,10,10,10,53.33333333333333,117.1
rank_assignments_approval,10,10,10,52.5,90.7
rank_assignments_majority_judgment,10,10,10,16.583333333333332,237.0
rank_assignments_cumulative_voting,10,10,10,49.08333333333333,141.4
rank_assignments_condorcet_method,10,10,10,68.83333333333333,779.3
rank_assignments_range,10,10,10,70.5,28.9
cbba_task_allocation,10,10,10,75.58333333333331,154.1
ssia_task_allocation,10,10,10,75.58333333333333,19.7
ilp_task_allocation,10,10,10,75.58333333333331,50554.0
jv_task_allocation,10,10,10,75.58333333333331,133.0
rank_assignments_borda,10,10,10,86.3,133.0
rank_assignments_approval,10,10,10,124.3900432900433,92.2
rank_assignments_majority_judgment,10,10,10,86.29999999999998,223.7
rank_assignments_cumulative_voting,10,10,10,66.28333333333333,244.6
rank_assignments_condorcet_method,10,10,10,105.78095238095237,837.3
rank_assignments_range,10,10,10,90.53333333333332,29.7
cbba_task_allocation,10,10,10,128.45670995670994,81.1
ssia_task_allocation,10,10,10,111.57337662337663,19.9
ilp_task_allocation,10,10,10,128.45670995670994,50784.4
jv_task_allocation,10,10,10,128.45670995670994,234.3
rank_assignments_borda,10,10,25,52.34642857142857,336.5
rank_assignments_approval,10,10,25,72.42142857142856,272.3
rank_assignments_majority_judgment,10,10,25,96.5297619047619,770.7
rank_assignments_cumulative_voting,10,10,25,72.6797619047619,340.3
rank_assignments_condorcet_method,10,10,25,89.52023809523808,5989.1
rank_assignments_range,10,10,25,77.23809523809523,79.8
cbba_task_allocation,10,10,25,118.16190476190476,117.4
ssia_task_allocation,10,10,25,134.28690476190474,18.7
ilp_task_allocation,10,10,25,134.28690476190476,47060.8
jv_task_allocation,10,10,25,134.28690476190476,144.9
rank_assignments_borda,10,10,25,34.63809523809523,391.3
rank_assignments_approval,10,10,25,49.772222222222226,348.0
rank_assignments_majority_judgment,10,10,25,16.35,451.4
rank_assignments_cumulative_voting,10,10,25,67.9936507936508,329.2
rank_assignments_condorcet_method,10,10,25,69.82698412698412,6474.9
rank_assignments_range,10,10,25,50.35555555555556,69.6
cbba_task_allocation,10,10,25,69.32698412698412,107.6
ssia_task_allocation,10,10,25,68.57698412698413,19.2
ilp_task_allocation,10,10,25,69.82698412698412,51134.4
jv_task_allocation,10,10,25,69.82698412698413,140.3
rank_assignments_borda,10,10,25,104.1892857142857,275.4
rank_assignments_approval,10,10,25,83.39166666666665,219.3
rank_assignments_majority_judgment,10,10,25,104.43095238095239,852.6
rank_assignments_cumulative_voting,10,10,25,68.56428571428572,563.3
rank_assignments_condorcet_method,10,10,25,72.71428571428571,6467.5
rank_assignments_range,10,10,25,108.0892857142857,70.2
cbba_task_allocation,10,10,25,108.3392857142857,90.6
ssia_task_allocation,10,10,25,105.18095238095238,17.6
ilp_task_allocation,10,10,25,123.6392857142857,70610.6
jv_task_allocation,10,10,25,123.6392857142857,149.1
rank_assignments_borda,10,10,25,73.45,288.9
rank_assignments_approval,10,10,25,83.9,217.7
rank_assignments_majority_judgment,10,10,25,81.93333333333334,499.5
rank_assignments_cumulative_voting,10,10,25,45.916666666666664,334.8
rank_assignments_condorcet_method,10,10,25,89.99761904761905,9418.3
rank_assignments_range,10,10,25,84.4,70.9
cbba_task_allocation,10,10,25,111.8309523809524,109.4
