Method,Robots,Tasks,Candidates,Score,Length
rank_assignments_majority_judgment,50,37,50,10.310007976145,755.5
rank_assignments_cumulative_voting,50,37,50,15.22189093256973,2400.2
rank_assignments_condorcet_method,50,37,50,15.432758997570494,91023.4
rank_assignments_range,50,37,50,14.933570100181756,249.7
cbba_task_allocation,50,37,50,28.08614009839625,1815.9
ssia_task_allocation,50,37,50,27.85556365729349,149.6
ilp_task_allocation,50,37,50,28.086140098396246,53096.8
jv_task_allocation,50,37,50,28.086140098396257,120.4
rank_assignments_borda,50,37,50,15.588313421719908,2212.9
rank_assignments_approval,50,37,50,11.20333144397684,1884.5
rank_assignments_majority_judgment,50,37,50,11.859002693649225,783.1
rank_assignments_cumulative_voting,50,37,50,16.43976932222622,2453.2
rank_assignments_condorcet_method,50,37,50,16.134434028551336,90048.9
rank_assignments_range,50,37,50,15.939934102133494,257.3
cbba_task_allocation,50,37,50,30.163284682568825,1191.9
ssia_task_allocation,50,37,50,29.594004338852393,146.8
ilp_task_allocation,50,37,50,30.163284682568825,47467.8
jv_task_allocation,50,37,50,30.16328468256883,289.9
rank_assignments_borda,50,37,50,10.248457894665489,2235.6
rank_assignments_approval,50,37,50,12.548867039255981,1853.1
rank_assignments_majority_judgment,50,37,50,10.619033273525078,772.2
rank_assignments_cumulative_voting,50,37,50,20.383610520309045,2438.8
rank_assignments_condorcet_method,50,37,50,16.809535297372538,92422.0
rank_assignments_range,50,37,50,15.337552260067064,260.1
cbba_task_allocation,50,37,50,33.595678253682564,1239.2
ssia_task_allocation,50,37,50,32.85518205520317,143.1
ilp_task_allocation,50,37,50,33.718127233274394,76751.3
jv_task_allocation,50,37,50,33.7181272332744,240.9
rank_assignments_borda,50,37,50,8.391971628328545,2268.1
rank_assignments_approval,50,37,50,10.05188750307539,1902.0
rank_assignments_majority_judgment,50,37,50,9.35304469832218,788.0
rank_assignments_cumulative_voting,50,37,50,13.085231235963642,2447.2
rank_assignments_condorcet_method,50,37,50,15.886526281577666,91967.6
rank_assignments_range,50,37,50,15.841791393172366,253.4
cbba_task_allocation,50,37,50,29.851670850913024,2212.4
ssia_task_allocation,50,37,50,28.00970295613531,154.1
ilp_task_allocation,50,37,50,30.021738878123905,53215.3
jv_task_allocation,50,37,50,30.021738878123912,129.4
rank_assignments_borda,50,37,50,17.06652938329682,2285.1
rank_assignments_approval,50,37,50,13.712127204183284,1972.2
rank_assignments_majority_judgment,50,37,50,13.467749070154554,1016.1
rank_assignments_cumulative_voting,50,37,50,18.32032241208737,2481.9
rank_assignments_condorcet_method,50,37,50,15.951459417582907,93617.8
rank_assignments_range,50,37,50,18.27238551969848,281.0
cbba_task_allocation,50,37,50,32.12060078308895,1169.2
ssia_task_allocation,50,37,50,31.930840668516815,143.0
ilp_task_allocation,50,37,50,32.12060078308896,51700.2
jv_task_allocation,50,37,50,32.12060078308896,121.0
rank_assignments_borda,50,37,100,12.460791029258953,4353.6
rank_assignments_approval,50,37,100,11.265597381799427,3749.3
rank_assignments_majority_judgment,50,37,100,9.354217401924794,1496.0
rank_assignments_cumulative_voting,50,37,100,17.203971657694087,4758.8
rank_assignments_condorcet_method,50,37,100,16.26597673276266,369288.4
rank_assignments_range,50,37,100,16.23383529207164,510.3
cbba_task_allocation,50,37,100,32.438890165312884,1437.5
ssia_task_allocation,50,37,100,32.19470828203325,141.5
ilp_task_allocation,50,37,100,32.46610104966662,50962.7
jv_task_allocation,50,37,100,32.46610104966663,123.3
rank_assignments_borda,50,37,100,16.49087649580167,4389.9
rank_assignments_approval,50,37,100,9.609524426301439,3655.6
rank_assignments_majority_judgment,50,37,100,15.018227382830935,1465.4
rank_assignments_cumulative_voting,50,37,100,16.325820999919102,4881.9
rank_assignments_condorcet_method,50,37,100,17.836570871291002,359858.1
rank_assignments_range,50,37,100,19.835841509821446,498.1
cbba_task_allocation,50,37,100,32.73441255265272,922.3
ssia_task_allocation,50,37,100,32.54465243808057,147.0
ilp_task_allocation,50,37,100,32.734412552652714,50385.6
jv_task_allocation,50,37,100,32.734412552652714,121.4
rank_assignments_borda,50,37,100,9.91427120539585,4409.3
rank_assignments_approval,50,37,100,10.325307890297623,3655.7
rank_assignments_majority_judgment,50,37,100,12.432905467641776,1394.0
rank_assignments_cumulative_voting,50,37,100,15.635321479153948,4697.4
rank_assignments_condorcet_method,50,37,100,13.87995750133821,370149.9
rank_assignments_range,50,37,100,15.681866412916925,504.9
cbba_task_allocation,50,37,100,26.82523860861374,2265.3
ssia_task_allocation,50,37,100,26.445718379469444,150.0
ilp_task_allocation,50,37,100,26.825238608613745,48913.4
jv_task_allocation,50,37,100,26.82523860861374,132.5
rank_assignments_borda,50,37,100,15.506898818223547,4614.2
rank_assignments_approval,50,37,100,13.147079409251731,3827.0
rank_assignments_majority_judgment,50,37,100,12.885682633879178,1481.7
rank_assignments_cumulative_voting,50,37,100,17.694793483577996,5042.4
rank_assignments_condorcet_method,50,37,100,15.26205888672436,366684.7
rank_assignments_range,50,37,100,16.71300721578104,469.8
cbba_task_allocation,50,37,100,33.200914233899546,1015.7
ssia_task_allocation,50,37,100,33.20091423389955,142.8
ilp_task_allocation,50,37,100,33.20091423389954,47120.1
jv_task_allocation,50,37,100,33.200914233899546,124.5
rank_assignments_borda,50,37,100,18.611097318544818,4304.4
rank_assignments_approval,50,37,100,11.776506891883459,3570.7
rank_assignments_majority_judgment,50,37,100,15.79246640001721,1428.3
rank_assignments_cumulative_voting,50,37,100,20.068259854109463,4668.4
rank_assignments_condorcet_method,50,37,100,17.515792682371988,367172.9
rank_assignments_range,50,37,100,19.544096472404835,499.2
cbba_task_allocation,50,37,100,27.784908586724246,1479.8
ssia_task_allocation,50,37,100,27.215628243007814,147.8
ilp_task_allocation,50,37,100,27.78490858672425,49245.1
jv_task_allocation,50,37,100,27.784908586724256,118.3
rank_assignments_borda,50,50,10,15.795980238602706,513.3
rank_assignments_approval,50,50,10,13.97803751293588,444.4
rank_assignments_majority_judgment,50,50,10,8.345762728429227,227.6
rank_assignments_cumulative_voting,50,50,10,15.64012339992225,580.3
rank_assignments_condorcet_method,50,50,10,17.93391688413439,3885.8
rank_assignments_range,50,50,10,20.529945712004896,72.3
cbba_task_allocation,50,50,10,38.48606729581829,1428.1
ssia_task_allocation,50,50,10,35.55852785899092,169.1
ilp_task_allocation,50,50,10,38.839808792416925,55771.7
jv_task_allocation,50,50,10,38.83980879241692,161.5
rank_assignments_borda,50,50,10,13.158622786399427,520.0
rank_assignments_approval,50,50,10,16.019963037703835,447.9
rank_assignments_majority_judgment,50,50,10,13.90356370427366,227.4
rank_assignments_cumulative_voting,50,50,10,17.002055601450923,589.5
rank_assignments_condorcet_method,50,50,10,21.70111898742804,3817.2
rank_assignments_range,50,50,10,19.14063103186295,67.8
cbba_task_allocation,50,50,10,34.16135856755379,2734.2
ssia_task_allocation,50,50,10,31.04405901615429,178.7
ilp_task_allocation,50,50,10,36.58571637037642,56591.6
jv_task_allocation,50,50,10,36.5857163703764,323.3
rank_assignments_borda,50,50,10,21.35514399622342,515.9
rank_assignments_approval,50,50,10,12.653568147247473,490.2
rank_assignments_majority_judgment,50,50,10,21.978335959335965,234.1
rank_assignments_cumulative_voting,50,50,10,25.677839567346247,590.5
rank_assignments_condorcet_method,50,50,10,21.037633483249937,3834.6
rank_assignments_range,50,50,10,25.286579728411024,94.6
cbba_task_allocation,50,50,10,40.39931549423648,1135.3
ssia_task_allocation,50,50,10,41.40400205071297,161.2
ilp_task_allocation,50,50,10,42.60823063924185,58904.9
jv_task_allocation,50,50,10,42.60823063924185,153.9
rank_assignments_borda,50,50,10,15.624268604810156,517.5
rank_assignments_approval,50,50,10,13.17229859497644,445.7
rank_assignments_majority_judgment,50,50,10,13.005274361873926,226.2
rank_assignments_cumulative_voting,50,50,10,15.550383062590695,562.4
rank_assignments_condorcet_method,50,50,10,17.444223735570503,3645.2
rank_assignments_range,50,50,10,17.68953728887451,66.1
cbba_task_allocation,50,50,10,31.67437562254573,1106.9
ssia_task_allocation,50,50,10,33.11803657427074,187.3
ilp_task_allocation,50,50,10,34.40914739384968,56869.7
jv_task_allocation,50,50,10,34.40914739384967,167.6
rank_assignments_borda,50,50,10,15.066198271067336,518.9
rank_assignments_approval,50,50,10,9.887212903917634,444.9
rank_assignments_majority_judgment,50,50,10,18.051350226586383,231.8
rank_assignments_cumulative_voting,50,50,10,18.881723155350922,586.2
rank_assignments_condorcet_method,50,50,10,19.64341683517949,3880.3
rank_assignments_range,50,50,10,19.098726820106204,70.5
cbba_task_allocation,50,50,10,36.525811174996576,1513.9
ssia_task_allocation,50,50,10,35.960657855224035,173.9
ilp_task_allocation,50,50,10,38.43229914331823,57494.1
jv_task_allocation,50,50,10,38.432299143318225,332.0
rank_assignments_borda,50,50,25,16.543875228680523,1286.5
rank_assignments_approval,50,50,25,10.94500336733994,1088.0
rank_assignments_majority_judgment,50,50,25,12.248441605924755,490.1
rank_assignments_cumulative_voting,50,50,25,16.524666811665035,1398.8
rank_assignments_condorcet_method,50,50,25,17.733006738126317,25593.6
rank_assignments_range,50,50,25,18.18538769050727,164.1
cbba_task_allocation,50,50,25,35.09416521541719,2024.5
ssia_task_allocation,50,50,25,34.2454357786307,175.2
ilp_task_allocation,50,50,25,37.24895250346674,56200.2
jv_task_allocation,50,50,25,37.24895250346674,153.4
rank_assignments_borda,50,50,25,12.69228660089625,1204.0
rank_assignments_approval,50,50,25,9.703816586024628,1023.5
rank_assignments_majority_judgment,50,50,25,13.29949360567202,469.7
rank_assignments_cumulative_voting,50,50,25,18.135099735336713,1345.7
rank_assignments_condorcet_method,50,50,25,16.713995777318374,24733.4
rank_assignments_range,50,50,25,18.566487718412628,162.9
cbba_task_allocation,50,50,25,35.91707496013936,1385.9
ssia_task_allocation,50,50,25,34.41753783185522,174.7
ilp_task_allocation,50,50,25,36.87031894430019,79233.1
jv_task_allocation,50,50,25,36.87031894430019,313.7
rank_assignments_borda,50,50,25,12.171241702422597,1274.4
rank_assignments_approval,50,50,25,15.13468461273256,1073.8
rank_assignments_majority_judgment,50,50,25,13.361713340144487,511.6
rank_assignments_cumulative_voting,50,50,25,21.602069681449755,1410.9
rank_assignments_condorcet_method,50,50,25,16.70617542429678,25588.7
rank_assignments_range,50,50,25,19.70948918285026,182.6
cbba_task_allocation,50,50,25,40.73308463187923,1856.8
ssia_task_allocation,50,50,25,40.31532758404831,169.4
ilp_task_allocation,50,50,25,41.90401569086999,56847.9
jv_task_allocation,50,50,25,41.90401569086999,153.6
rank_assignments_borda,50,50,25,14.194991046239334,1269.0
rank_assignments_approval,50,50,25,15.470552576760365,1097.2
rank_assignments_majority_judgment,50,50,25,13.909169186012079,495.4
rank_assignments_cumulative_voting,50,50,25,15.9398560876384,1492.7
rank_assignments_condorcet_method,50,50,25,18.46071168856325,24301.2
rank_assignments_range,50,50,25,18.28212446419982,207.4
cbba_task_allocation,50,50,25,42.526119783044784,842.4
ssia_task_allocation,50,50,25,40.7806842954169,155.6
ilp_task_allocation,50,50,25,42.526119783044784,57117.0
jv_task_allocation,50,50,25,42.526119783044784,327.6
rank_assignments_borda,50,50,25,19.384249287083513,1258.1
rank_assignments_approval,50,50,25,16.404736407876275,1089.5
rank_assignments_majority_judgment,50,50,25,21.11153061595442,487.4
rank_assignments_cumulative_voting,50,50,25,20.851932291637016,1399.3
rank_assignments_condorcet_method,50,50,25,21.763173828886064,25481.9
rank_assignments_range,50,50,25,18.99419698417698,167.9
cbba_task_allocation,50,50,25,40.52085415016456,1179.5
ssia_task_allocation,50,50,25,39.3220784890753,162.9
ilp_task_allocation,50,50,25,43.21051807543617,60512.9
jv_task_allocation,50,50,25,43.210518075436156,138.9
rank_assignments_borda,50,50,50,16.3500546310992,2608.3
rank_assignments_approval,50,50,50,13.630307873580229,2194.6
rank_assignments_majority_judgment,50,50,50,18.13825747918838,942.1
rank_assignments_cumulative_voting,50,50,50,18.63627391064134,2884.4
rank_assignments_condorcet_method,50,50,50,22.260895536768047,101700.3
rank_assignments_range,50,50,50,21.933038077995064,356.7
cbba_task_allocation,50,50,50,39.081931978904954,2036.0
ssia_task_allocation,50,50,50,39.150675265693366,164.7
ilp_task_allocation,50,50,50,41.20610702205656,61379.5
jv_task_allocation,50,50,50,41.20610702205655,146.2
rank_assignments_borda,50,50,50,23.697914097193888,2571.3
rank_assignments_approval,50,50,50,18.216643240645627,2173.5
rank_assignments_majority_judgment,50,50,50,16.04165386142486,940.0
rank_assignments_cumulative_voting,50,50,50,20.851950009214658,2807.5
rank_assignments_condorcet_method,50,50,50,21.671125760160784,102152.3
rank_assignments_range,50,50,50,20.659393425767426,316.2
cbba_task_allocation,50,50,50,37.99723215858129,1823.6
ssia_task_allocation,50,50,50,37.12737848262545,159.2
ilp_task_allocation,50,50,50,40.96580764847875,60192.5
jv_task_allocation,50,50,50,40.965807648478744,319.2
rank_assignments_borda,50,50,50,21.56710554487327,2563.7
rank_assignments_approval,50,50,50,13.041299418906407,2107.3
rank_assignments_majority_judgment,50,50,50,18.979059800259634,896.8
rank_assignments_cumulative_voting,50,50,50,21.625466333782217,2693.5
rank_assignments_condorcet_method,50,50,50,20.91839678621448,104234.4
rank_assignments_range,50,50,50,21.869629911043354,331.1
cbba_task_allocation,50,50,50,38.05014255552716,2076.8
ssia_task_allocation,50,50,50,36.911581868094295,174.5
ilp_task_allocation,50,50,50,38.09095888205778,60059.9
jv_task_allocation,50,50,50,38.09095888205777,153.2
rank_assignments_borda,50,50,50,14.14924176292544,2887.0
rank_assignments_approval,50,50,50,11.178159919015897,2194.7
rank_assignments_majority_judgment,50,50,50,11.959708416441005,1158.0
rank_assignments_cumulative_voting,50,50,50,17.197571259448836,2794.0
rank_assignments_condorcet_method,50,50,50,16.90994114110982,106659.3
rank_assignments_range,50,50,50,17.929604742698594,326.5
cbba_task_allocation,50,50,50,34.70019552370015,2485.0
ssia_task_allocation,50,50,50,33.249815371639336,172.3
ilp_task_allocation,50,50,50,35.73167080037799,56592.1
jv_task_allocation,50,50,50,35.73167080037799,137.4
rank_assignments_borda,50,50,50,18.620395555208447,2574.8
rank_assignments_approval,50,50,50,17.71565158758515,2195.3
rank_assignments_majority_judgment,50,50,50,12.354837391164596,936.8
rank_assignments_cumulative_voting,50,50,50,23.67982243052776,2856.8
rank_assignments_condorcet_method,50,50,50,23.25736658632351,105610.7
rank_assignments_range,50,50,50,21.549384829027293,350.6
cbba_task_allocation,50,50,50,44.06132204052716,1374.4
ssia_task_allocation,50,50,50,43.008884783399076,163.9
ilp_task_allocation,50,50,50,44.244995509914915,59055.9
jv_task_allocation,50,50,50,44.244995509914915,132.3
rank_assignments_borda,50,50,100,16.67283147184756,5092.4
rank_assignments_approval,50,50,100,10.437273707832233,4473.1
rank_assignments_majority_judgment,50,50,100,13.94948710303526,1806.6
rank_assignments_cumulative_voting,50,50,100,17.644481492752956,5555.1
rank_assignments_condorcet_method,50,50,100,20.051180543150807,428759.0
rank_assignments_range,50,50,100,21.48095782695879,703.4
cbba_task_allocation,50,50,100,36.21242567916009,1672.7
ssia_task_allocation,50,50,100,35.00024701350688,184.2
ilp_task_allocation,50,50,100,38.0607650148944,63459.8
jv_task_allocation,50,50,100,38.0607650148944,150.7
rank_assignments_borda,50,50,100,17.921817307461613,5238.2
rank_assignments_approval,50,50,100,18.010372215489156,4400.4
rank_assignments_majority_judgment,50,50,100,12.572996308188435,1833.9
rank_assignments_cumulative_voting,50,50,100,20.8092551674618,5717.1
rank_assignments_condorcet_method,50,50,100,23.41910761828707,423784.2
rank_assignments_range,50,50,100,22.373774638276537,683.8
cbba_task_allocation,50,50,100,39.820246045990146,2431.1
ssia_task_allocation,50,50,100,38.035426383639745,161.2
ilp_task_allocation,50,50,100,42.509909971261756,57217.1
jv_task_allocation,50,50,100,42.50990997126174,146.0
rank_assignments_borda,50,50,100,22.10494569247564,5113.3
rank_assignments_approval,50,50,100,11.638555074721543,4402.2
rank_assignments_majority_judgment,50,50,100,21.040831405995405,1783.8
rank_assignments_cumulative_voting,50,50,100,21.4940088492215,5741.6
rank_assignments_condorcet_method,50,50,100,22.77605778772016,424580.4
rank_assignments_range,50,50,100,25.025056806263436,632.2
cbba_task_allocation,50,50,100,44.34530260411588,1250.2
ssia_task_allocation,50,50,100,44.47969810598878,160.2
ilp_task_allocation,50,50,100,45.440566663938284,58034.0
jv_task_allocation,50,50,100,45.440566663938284,159.6
rank_assignments_borda,50,50,100,17.235825926926143,5246.5
rank_assignments_approval,50,50,100,21.617129261417208,4348.9
rank_assignments_majority_judgment,50,50,100,17.175316910305057,1808.2
rank_assignments_cumulative_voting,50,50,100,22.241274159927567,5779.3
rank_assignments_condorcet_method,50,50,100,23.523175671034224,420969.4
rank_assignments_range,50,50,100,24.7247515095393,691.5
cbba_task_allocation,50,50,100,41.04223916373999,1399.2
ssia_task_allocation,50,50,100,39.019177307418516,180.6
ilp_task_allocation,50,50,100,41.30414392564476,57734.9
jv_task_allocation,50,50,100,41.30414392564476,148.9
rank_assignments_borda,50,50,100,18.485625591612234,5230.8
rank_assignments_approval,50,50,100,9.608211720023295,4392.6
rank_assignments_majority_judgment,50,50,100,8.709112955804418,1785.3
rank_assignments_cumulative_voting,50,50,100,22.547486816616498,5541.2
rank_assignments_condorcet_method,50,50,100,20.696241307109233,426128.5
rank_assignments_range,50,50,100,23.246843731177027,797.9
cbba_task_allocation,50,50,100,39.329660454947415,1135.6
ssia_task_allocation,50,50,100,40.856628194124795,190.0
ilp_task_allocation,50,50,100,43.755744321329786,61540.4
jv_task_allocation,50,50,100,43.755744321329786,195.3
rank_assignments_borda,50,62,10,17.756718717857954,520.5
rank_assignments_approval,50,62,10,16.391144634433164,471.6
rank_assignments_majority_judgment,50,62,10,18.403913495219015,240.8
rank_assignments_cumulative_voting,50,62,10,19.79259624104462,587.9
rank_assignments_condorcet_method,50,62,10,18.82157241053119,3885.4
rank_assignments_range,50,62,10,21.607710803616055,69.8
cbba_task_allocation,50,62,10,40.39430380330422,1854.5
ssia_task_allocation,50,62,10,40.07835635741164,194.9
ilp_task_allocation,50,62,10,45.74531313512379,68852.1
jv_task_allocation,50,62,10,45.74531313512378,137.0
rank_assignments_borda,50,62,10,14.571157426284266,523.2
rank_assignments_approval,50,62,10,11.933335673528228,441.9
rank_assignments_majority_judgment,50,62,10,14.972705016923662,228.9
rank_assignments_cumulative_voting,50,62,10,21.33167276122215,579.8
rank_assignments_condorcet_method,50,62,10,20.86397900657968,3859.6
rank_assignments_range,50,62,10,17.83481623361084,68.6
cbba_task_allocation,50,62,10,43.610033493732395,1328.4
ssia_task_allocation,50,62,10,41.80426813967249,185.6
ilp_task_allocation,50,62,10,45.516521462054044,65285.0
jv_task_allocation,50,62,10,45.51652146205405,319.3
rank_assignments_borda,50,62,10,15.491090697977747,528.3
rank_assignments_approval,50,62,10,14.426812826577814,449.0
rank_assignments_majority_judgment,50,62,10,18.599332669096068,236.8
rank_assignments_cumulative_voting,50,62,10,20.61924087327487,588.5
rank_assignments_condorcet_method,50,62,10,15.75107769451045,3849.0
rank_assignments_range,50,62,10,21.180831531104808,69.9
cbba_task_allocation,50,62,10,43.37965496606498,2273.6
ssia_task_allocation,50,62,10,42.2690055528784,273.6
ilp_task_allocation,50,62,10,45.42364133229781,70537.1
jv_task_allocation,50,62,10,45.423641332297805,140.3
rank_assignments_borda,50,62,10,15.226343533908864,530.2
rank_assignments_approval,50,62,10,20.308784165663955,461.3
rank_assignments_majority_judgment,50,62,10,15.796161420357878,246.8
rank_assignments_cumulative_voting,50,62,10,21.096807994777116,634.6
rank_assignments_condorcet_method,50,62,10,18.133619143339782,3817.2
rank_assignments_range,50,62,10,18.91231877120501,73.6
cbba_task_allocation,50,62,10,43.34382105479821,1780.2
ssia_task_allocation,50,62,10,42.50064933635008,191.3
ilp_task_allocation,50,62,10,46.72371656795598,66308.1
jv_task_allocation,50,62,10,46.72371656795598,353.6
rank_assignments_borda,50,62,10,17.6286081720614,523.5
rank_assignments_approval,50,62,10,19.524931177687183,440.5
rank_assignments_majority_judgment,50,62,10,17.28388020470212,248.9
rank_assignments_cumulative_voting,50,62,10,19.036992195287286,587.9
rank_assignments_condorcet_method,50,62,10,25.837092994255645,3874.3
rank_assignments_range,50,62,10,22.553794397616304,67.9
cbba_task_allocation,50,62,10,42.88506699877441,2164.7
ssia_task_allocation,50,62,10,41.80868693069475,178.7
ilp_task_allocation,50,62,10,45.66601384155494,69671.2
jv_task_allocation,50,62,10,45.66601384155494,146.9
rank_assignments_borda,50,62,25,16.439645019850577,1257.4
rank_assignments_approval,50,62,25,15.492932703799312,1009.7
rank_assignments_majority_judgment,50,62,25,18.405110515008065,480.1
rank_assignments_cumulative_voting,50,62,25,14.491550332669043,1341.0
rank_assignments_condorcet_method,50,62,25,23.639577021742156,24501.4
rank_assignments_range,50,62,25,22.40415189665686,156.3
cbba_task_allocation,50,62,25,39.458524327625945,2776.3
ssia_task_allocation,50,62,25,38.32780184200536,179.9
ilp_task_allocation,50,62,25,42.318256280108436,66007.1
jv_task_allocation,50,62,25,42.318256280108436,231.5
rank_assignments_borda,50,62,25,18.665485095222298,1287.9
rank_assignments_approval,50,62,25,15.911001600520498,1090.9
rank_assignments_majority_judgment,50,62,25,12.39357826064672,512.6
rank_assignments_cumulative_voting,50,62,25,20.42689397927867,1420.1
rank_assignments_condorcet_method,50,62,25,23.81451935721675,26355.9
rank_assignments_range,50,62,25,20.493416267691284,168.0
cbba_task_allocation,50,62,25,39.4108463938205,1466.3
ssia_task_allocation,50,62,25,41.10820476300549,192.9
ilp_task_allocation,50,62,25,46.15647816077421,69042.1
jv_task_allocation,50,62,25,46.15647816077422,149.5
rank_assignments_borda,50,62,25,19.00990588337027,1264.8
rank_assignments_approval,50,62,25,15.419567015311536,1115.0
rank_assignments_majority_judgment,50,62,25,17.909723474713203,497.6
rank_assignments_cumulative_voting,50,62,25,21.003936750968503,1430.9
rank_assignments_condorcet_method,50,62,25,24.95763784863245,25654.4
rank_assignments_range,50,62,25,24.134833245583003,166.1
cbba_task_allocation,50,62,25,39.370359545409855,1849.3
ssia_task_allocation,50,62,25,39.01255419374696,196.0
ilp_task_allocation,50,62,25,44.52898663260837,70764.8
jv_task_allocation,50,62,25,44.52898663260837,332.1
rank_assignments_borda,50,62,25,15.985284668508639,1290.5
rank_assignments_approval,50,62,25,10.825654192263208,1098.2
rank_assignments_majority_judgment,50,62,25,9.87670056501078,498.5
rank_assignments_cumulative_voting,50,62,25,18.692806911855737,1425.4
rank_assignments_condorcet_method,50,62,25,21.474591896077232,25524.9
rank_assignments_range,50,62,25,19.708122128851624,177.5
cbba_task_allocation,50,62,25,43.557815374702926,2303.7
ssia_task_allocation,50,62,25,39.21133035492912,195.3
ilp_task_allocation,50,62,25,45.42264994929841,66921.0
jv_task_allocation,50,62,25,45.4226499492984,150.9
rank_assignments_borda,50,62,25,11.091479061804232,1276.7
rank_assignments_approval,50,62,25,15.42412886813825,1099.8
rank_assignments_majority_judgment,50,62,25,12.130499692317207,488.7
rank_assignments_cumulative_voting,50,62,25,15.935057996153004,1409.7
rank_assignments_condorcet_method,50,62,25,21.239202868647627,25631.6
rank_assignments_range,50,62,25,21.092753018025473,165.9
cbba_task_allocation,50,62,25,44.017442124061795,1131.4
ssia_task_allocation,50,62,25,44.59612001384232,180.9
ilp_task_allocation,50,62,25,47.170244900531955,68466.6
jv_task_allocation,50,62,25,47.17024490053195,319.0
rank_assignments_borda,50,62,50,13.822844820990857,2450.9
rank_assignments_approval,50,62,50,13.832402108403343,2190.3
rank_assignments_majority_judgment,50,62,50,14.263574456648765,897.0
rank_assignments_cumulative_voting,50,62,50,17.659807576762482,2695.3
rank_assignments_condorcet_method,50,62,50,19.837542211526106,102201.1
rank_assignments_range,50,62,50,22.98361259426036,353.1
cbba_task_allocation,50,62,50,37.897250758700224,1628.7
ssia_task_allocation,50,62,50,39.28469811784812,187.0
ilp_task_allocation,50,62,50,43.181340514005335,73098.0
jv_task_allocation,50,62,50,43.18134051400533,449.5
rank_assignments_borda,50,62,50,18.366653969781957,2652.2
rank_assignments_approval,50,62,50,13.56063790032777,2290.8
rank_assignments_majority_judgment,50,62,50,17.799495417677175,942.5
rank_assignments_cumulative_voting,50,62,50,17.85347584724099,2831.6
rank_assignments_condorcet_method,50,62,50,22.504725494899894,103472.4
rank_assignments_range,50,62,50,18.210603873056755,313.1
cbba_task_allocation,50,62,50,41.058352790039976,2162.3
ssia_task_allocation,50,62,50,41.495779669188586,183.6
ilp_task_allocation,50,62,50,43.121303343395645,63152.6
jv_task_allocation,50,62,50,43.121303343395645,320.3
rank_assignments_borda,50,62,50,21.41010329337511,2519.1
rank_assignments_approval,50,62,50,18.775705979497058,2175.4
rank_assignments_majority_judgment,50,62,50,21.649116485123198,931.0
rank_assignments_cumulative_voting,50,62,50,21.940986094976534,2830.9
rank_assignments_condorcet_method,50,62,50,21.028156741991573,103026.7
rank_assignments_range,50,62,50,22.41639358163085,311.1
cbba_task_allocation,50,62,50,45.08804575126699,1197.8
ssia_task_allocation,50,62,50,43.29824417756317,164.2
ilp_task_allocation,50,62,50,46.05229126522635,68708.6
jv_task_allocation,50,62,50,46.05229126522634,259.1
rank_assignments_borda,50,62,50,16.965196984308516,2586.8
rank_assignments_approval,50,62,50,16.948578736878055,2185.3
rank_assignments_majority_judgment,50,62,50,13.68705736049204,926.2
rank_assignments_cumulative_voting,50,62,50,21.75060312967327,2855.4
rank_assignments_condorcet_method,50,62,50,21.82653959319382,105451.0
rank_assignments_range,50,62,50,21.950168594650943,331.6
cbba_task_allocation,50,62,50,42.67079223985027,1519.6
ssia_task_allocation,50,62,50,44.625818769493776,175.9
ilp_task_allocation,50,62,50,46.573311185013154,68450.8
jv_task_allocation,50,62,50,46.57331118501315,268.1
rank_assignments_borda,50,62,50,16.42442037944391,2535.0
rank_assignments_approval,50,62,50,16.35153619470524,2170.6
rank_assignments_majority_judgment,50,62,50,16.5887740280203,932.6
rank_assignments_cumulative_voting,50,62,50,18.75903628870253,2850.2
rank_assignments_condorcet_method,50,62,50,21.84600396943501,103256.9
rank_assignments_range,50,62,50,20.381215785836293,327.6
cbba_task_allocation,50,62,50,34.17009438161679,1470.0
ssia_task_allocation,50,62,50,35.133433770075165,206.2
ilp_task_allocation,50,62,50,41.19746896781492,69139.3
jv_task_allocation,50,62,50,41.19746896781492,291.7
rank_assignments_borda,50,62,100,17.80729768424125,5200.8
rank_assignments_approval,50,62,100,19.800549307055796,4452.7
rank_assignments_majority_judgment,50,62,100,16.067953273809874,1794.0
rank_assignments_cumulative_voting,50,62,100,24.464861688204614,5615.3
rank_assignments_condorcet_method,50,62,100,23.014035896201023,421598.0
rank_assignments_range,50,62,100,23.00585905098899,681.3
cbba_task_allocation,50,62,100,43.88108034638592,1547.1
ssia_task_allocation,50,62,100,41.33508285076009,414.0
ilp_task_allocation,50,62,100,46.35819846636119,66032.1
jv_task_allocation,50,62,100,46.35819846636119,149.6
rank_assignments_borda,50,62,100,19.061598209941952,5199.8
rank_assignments_approval,50,62,100,13.261713428972334,4381.9
rank_assignments_majority_judgment,50,62,100,14.589536895715312,1807.9
rank_assignments_cumulative_voting,50,62,100,22.625555733489744,6050.6
rank_assignments_condorcet_method,50,62,100,23.316668659174276,426215.5
rank_assignments_range,50,62,100,22.010109434276178,695.7
cbba_task_allocation,50,62,100,42.82718924127029,1748.1
ssia_task_allocation,50,62,100,43.23619375382891,183.2
ilp_task_allocation,50,62,100,46.65432443727541,66439.2
jv_task_allocation,50,62,100,46.65432443727541,154.1
rank_assignments_borda,50,62,100,16.43288909055311,5118.3
rank_assignments_approval,50,62,100,14.955919355290586,4447.6
rank_assignments_majority_judgment,50,62,100,15.542493077111223,1802.0
