Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Execution Time,CPU Usage,Memory Usage
2941,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.5620094191522762,0.7810047095761381,0.06248037676609105,27.006,31.0,0.8,4.0,17.617,3.2482724521167805,1,500,3.2482724521167805,4305217,2.1,8310796288
2941,rank_assignments_approval,evaluate_suitability_new,5,5,3,1.7116692830978546,0.8558346415489273,0.06846677132391418,11.347,31.0,0.8,4.0,23.516,3.3631337812638242,2,500,1.6815668906319121,4404862,0.0,8310796288
2941,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,2.517302425465691,0.8391008084885637,0.10069209701862764,105.298,31.0,0.8,4.0,100.881,1.628929210324559,1,500,1.628929210324559,4218692,0.0,8310796288
2941,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,1.5620094191522762,0.7810047095761381,0.06248037676609105,23.604,37.0,1.0,5.0,123.201,4.894530955518141,3,34,1.6315103185060469,5775553,5.0,8311242752
2941,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,4.003374492933107,0.8006748985866213,0.16013497971732427,18.709,37.0,1.0,5.0,32.748999999999995,1.7437905394716027,2,29,0.8718952697358013,4176741,0.0,8311799808
2941,rank_assignments_range,evaluate_suitability_new,5,5,3,2.532929655378635,0.8443098851262117,0.1013171862151454,7.675,37.0,1.0,5.0,21.909,4.069869222693143,3,37,1.3566230742310477,4570884,11.1,8312029184
2941,cbba_task_allocation,evaluate_suitability_new,5,5,3,4.363918710620182,0.8727837421240364,0.17455674842480728,29.946,37.0,1.0,5.0,19.162,0.9285714285714287,1,20,0.9285714285714287,2614011,0.0,8312483840
2941,ssia_task_allocation,evaluate_suitability_new,5,5,3,4.363918710620182,0.8727837421240364,0.17455674842480728,6.849,31.0,0.8,4.0,0.0,0.0,0,500,0.0,3313630,0.0,8312516608
2941,ilp_task_allocation,evaluate_suitability_new,5,5,3,4.363918710620182,0.8727837421240364,0.17455674842480728,5352.068,37.0,1.0,5.0,9405.393,1.8571428571428574,2,20,0.9285714285714287,12368414,4.9,8313597952
2941,jv_task_allocation,evaluate_suitability_new,5,5,3,4.363918710620182,0.8727837421240364,0.17455674842480728,37.114,37.0,1.0,5.0,66.29599999999999,1.8571428571428574,2,20,0.9285714285714287,2922702,0.0,8313597952
2942,rank_assignments_borda,evaluate_suitability_new,5,5,3,0.8137100994243851,0.8137100994243851,0.03254840397697541,23.164,0.0,0.0,0.0,0.0,0.0,0,500,0.0,1735228,5.3,8314044416
2942,rank_assignments_approval,evaluate_suitability_new,5,5,3,1.7493934636791781,0.8746967318395891,0.06997573854716713,12.088,31.0,0.8,4.0,38.301,2.5319680319680318,4,500,0.6329920079920079,3602066,0.0,8313786368
2942,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,2.618272883579006,0.8727576278596687,0.10473091534316024,100.725,26.0,0.6,3.0,460.48900000000003,0.0,2,500,0.0,4047877,6.7,8313786368
2942,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,2.5706538359599582,0.8568846119866528,0.10282615343839833,24.455,31.0,0.8,4.0,50.580999999999996,0.8396501457725948,3,500,0.27988338192419826,3311296,0.0,8313786368
2942,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,1.6847676133390417,0.8423838066695208,0.06739070453356166,20.705,31.0,0.8,4.0,61.765,2.5868655154369438,4,500,0.6467163788592359,4267895,6.3,8313786368
2942,rank_assignments_range,evaluate_suitability_new,5,5,3,2.6182728835790057,0.8727576278596686,0.10473091534316023,8.031,31.0,0.8,4.0,28.747999999999998,0.8396501457725948,3,500,0.27988338192419826,5322675,0.0,8314101760
2942,cbba_task_allocation,evaluate_suitability_new,5,5,3,2.6182728835790057,0.8727576278596686,0.10473091534316023,40.062,31.0,0.8,4.0,55.708,0.8396501457725948,3,500,0.27988338192419826,3333089,7.1,8314548224
2942,ssia_task_allocation,evaluate_suitability_new,5,5,3,3.345678131392417,0.8364195328481042,0.13382712525569668,7.327,31.0,0.8,4.0,10.267000000000001,0.0,3,500,0.0,3044259,0.0,8314548224
2942,ilp_task_allocation,evaluate_suitability_new,5,5,3,3.410303981732553,0.8525759954331382,0.1364121592693021,8417.508,31.0,0.8,4.0,15847.71,0.0,3,500,0.0,19547007,3.1,8316772352
2942,jv_task_allocation,evaluate_suitability_new,5,5,3,3.410303981732553,0.8525759954331382,0.1364121592693021,57.043,31.0,0.8,4.0,172.03199999999998,0.8234384662956092,4,500,0.2058596165739023,5475319,5.3,8316772352
2943,rank_assignments_borda,evaluate_suitability_new,5,5,3,3.54213048855906,0.885532622139765,0.1416852195423624,22.227,20.0,0.6,3.0,125.144,0.9285714285714287,4,500,0.23214285714285718,6327117,1.9,8317603840
2943,rank_assignments_approval,evaluate_suitability_new,5,5,3,1.8367346938775513,0.9183673469387756,0.07346938775510205,11.696,28.0,1.0,5.0,38.663000000000004,5.1730828695114415,4,48,1.2932707173778604,4797400,0.0,8317792256
