Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Execution Time,CPU Usage,Memory Usage
11761,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.9200459404541037,0.9600229702270519,0.07680183761816414,18.145,30.0,0.8,4.0,63.084,2.5803822028311822,4,500,0.6450955507077956,10225799,1.7,8391049216
11761,rank_assignments_approval,evaluate_suitability_new,5,5,3,3.564744779030493,0.8911861947576233,0.14258979116121973,9.854,30.0,0.8,4.0,19.067999999999998,0.0,3,500,0.0,8101903,3.7,8391049216
11761,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,3.31984681984682,0.829961704961705,0.13279387279387278,100.069,30.0,0.8,4.0,189.343,0.0,3,500,0.0,7574225,3.8,8391307264
11761,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,2.4985864475660398,0.83286214918868,0.09994345790264159,20.43,30.0,0.8,4.0,65.627,1.6446988385763897,4,500,0.4111747096440974,9615645,3.1,8391286784
11761,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,1.7969649398220828,0.8984824699110414,0.07187859759288331,17.161,30.0,0.8,4.0,52.343999999999994,1.8698206555349413,3,500,0.6232735518449805,7970227,3.7,8391360512
11761,rank_assignments_range,evaluate_suitability_new,5,5,3,1.7969649398220828,0.8984824699110414,0.07187859759288331,7.011,30.0,0.8,4.0,22.329,1.6827458256029686,3,500,0.5609152752009895,7093406,4.0,8391360512
11761,cbba_task_allocation,evaluate_suitability_new,5,5,3,3.625969268826412,0.906492317206603,0.14503877075305646,26.044,30.0,0.8,4.0,37.131,0.0,3,500,0.0,6477409,4.5,8391102464
11761,ssia_task_allocation,evaluate_suitability_new,5,5,3,3.479710765425051,0.8699276913562628,0.13918843061700203,6.226,30.0,0.8,4.0,9.836,0.0,3,500,0.0,7462122,4.0,8391102464
11761,ilp_task_allocation,evaluate_suitability_new,5,5,3,3.625969268826412,0.906492317206603,0.14503877075305646,5818.495,30.0,0.8,4.0,16798.561999999998,0.0,3,500,0.0,23635330,2.6,8391286784
11761,jv_task_allocation,evaluate_suitability_new,5,5,3,3.625969268826412,0.906492317206603,0.14503877075305646,39.491,30.0,0.8,4.0,81.035,0.0,3,500,0.0,8491658,3.6,8391286784
11762,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.8328474246841595,0.9164237123420798,0.07331389698736639,21.798,17.0,0.6,3.0,37.581,0.9851576994434137,2,500,0.49257884972170685,5525130,5.1,8392175616
11762,rank_assignments_approval,evaluate_suitability_new,5,5,3,0.815840621963071,0.815840621963071,0.032633624878522845,11.484,5.0,0.2,1.0,0.0,0.0,0,500,0.0,2050076,0.0,8392175616
11762,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,1.9103277674706245,0.9551638837353122,0.07641311069882498,92.36,24.0,0.8,4.0,197.896,1.9200459404541037,3,500,0.6400153134847012,7291919,4.0,8392175616
