Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Execution Time,CPU Usage,Memory Usage
7351,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.608521047059253,0.8042605235296265,0.06434084188237012,19.932,8.0,0.2,1.0,18.951,0.0,1,500,0.0,2353793,2.9,8289107968
7351,rank_assignments_approval,evaluate_suitability_new,5,5,3,2.566724941724942,0.8555749805749806,0.10266899766899767,10.517,30.0,0.8,4.0,32.864000000000004,1.677552889287583,4,500,0.41938822232189576,4241540,0.0,8289107968
7351,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,0.9259549973835688,0.9259549973835688,0.03703819989534275,104.344,8.0,0.2,1.0,0.0,0.0,0,500,0.0,1432013,14.3,8289107968
7351,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,3.428801640536334,0.8572004101340835,0.13715206562145338,21.384,30.0,0.8,4.0,62.689,1.6306953013763643,4,500,0.4076738253440911,4733985,0.0,8289554432
7351,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,3.428801640536334,0.8572004101340835,0.13715206562145338,17.52,30.0,0.8,4.0,40.573,0.0,3,500,0.0,3824902,7.1,8289554432
7351,rank_assignments_range,evaluate_suitability_new,5,5,3,2.566467862148925,0.855489287382975,0.102658714485957,8.177,36.0,1.0,5.0,36.164,3.4187269975713255,5,53,0.683745399514265,5750396,0.0,8290000896
7351,cbba_task_allocation,evaluate_suitability_new,5,5,3,3.5886655861145655,0.8971663965286414,0.14354662344458263,29.614,30.0,0.8,4.0,25.567,0.815219110900174,2,500,0.407609555450087,4413007,6.2,8289783808
7351,ssia_task_allocation,evaluate_suitability_new,5,5,3,3.588408506538549,0.8971021266346373,0.14353634026154197,6.668,36.0,1.0,5.0,8.303,1.6306953013763643,2,45,0.8153476506881822,3909418,0.0,8289783808
7351,ilp_task_allocation,evaluate_suitability_new,5,5,3,3.5886655861145655,0.8971663965286414,0.14354662344458263,5501.837,36.0,1.0,5.0,9127.518,0.815219110900174,2,49,0.407609555450087,12420597,4.8,8290332672
7351,jv_task_allocation,evaluate_suitability_new,5,5,3,3.5886655861145655,0.8971663965286414,0.14354662344458263,38.263,30.0,0.8,4.0,81.812,1.6306953013763643,3,500,0.5435651004587881,5397756,0.0,8290332672
