Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Execution Time,CPU Usage,Memory Usage
10291,rank_assignments_borda,evaluate_suitability_new,5,5,3,2.686266430927086,0.895422143642362,0.10745065723708343,19.799,32.0,1.0,5.0,59.129000000000005,2.6155959212437616,4,42,0.6538989803109404,10602947,3.2,8385552384
10291,rank_assignments_approval,evaluate_suitability_new,5,5,3,3.484349300438527,0.8710873251096317,0.13937397201754106,10.711,32.0,1.0,5.0,79.599,4.07609555450087,6,37,0.6793492590834783,9863407,0.0,8385761280
10291,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,2.686266430927086,0.895422143642362,0.10745065723708343,103.041,20.0,0.6,3.0,806.6940000000001,5.6893975349124855,8,500,0.7111746918640607,12570136,4.7,8385769472
10291,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,1.613923491474512,0.806961745737256,0.06455693965898048,20.312,18.0,0.6,3.0,58.419000000000004,2.5665973008165697,3,500,0.8555324336055232,8018119,3.7,8385769472
10291,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,1.7513781899163958,0.8756890949581979,0.07005512759665583,17.337,0.0,0.0,0.0,0.0,0.0,0,500,0.0,6368561,0.0,8386027520
10291,rank_assignments_range,evaluate_suitability_new,5,5,3,1.631059732863245,0.8155298664316225,0.0652423893145298,7.454,32.0,1.0,5.0,27.785,3.4285210913117887,4,56,0.8571302728279472,9638909,3.1,8386027520
10291,cbba_task_allocation,evaluate_suitability_new,5,5,3,3.7352650513542778,0.9338162628385694,0.14941060205417112,27.678,26.0,0.8,4.0,71.927,3.260876443600696,5,500,0.6521752887201392,12240511,2.5,8386027520
10291,ssia_task_allocation,evaluate_suitability_new,5,5,3,3.7352650513542778,0.9338162628385694,0.14941060205417112,6.291,26.0,0.8,4.0,16.481,2.445657332700522,4,500,0.6114143331751305,10449694,5.6,8386256896
10291,ilp_task_allocation,evaluate_suitability_new,5,5,3,3.7352650513542778,0.9338162628385694,0.14941060205417112,5442.105,26.0,0.8,4.0,10610.491,0.815219110900174,2,500,0.407609555450087,19724298,3.1,8386957312
10291,jv_task_allocation,evaluate_suitability_new,5,5,3,3.7352650513542778,0.9338162628385694,0.14941060205417112,118.642,26.0,0.8,4.0,82.0,2.6304382218003477,3,500,0.8768127406001159,10994050,2.7,8387215360
10292,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.7503644314868803,0.8751822157434401,0.07001457725947521,22.461,13.0,0.6,3.0,97.78999999999999,4.261904761904762,6,500,0.7103174603174603,19526472,3.9,8387215360
10292,rank_assignments_approval,evaluate_suitability_new,5,5,3,1.93488824101069,0.967444120505345,0.0773955296404276,11.248,16.0,0.6,3.0,50.279,3.2619047619047614,5,500,0.6523809523809523,8627556,3.4,8387215360
10292,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,0.0,0.0,0.0,92.458,0.0,0.0,0.0,0.0,0.0,0,500,0.0,1401655,0.0,8387215360
10292,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,0.8154761904761904,0.8154761904761904,0.03261904761904762,21.255,4.0,0.2,1.0,0.0,0.0,0,500,0.0,4482176,6.3,8387661824
10292,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,1.6551263362487851,0.8275631681243926,0.06620505344995141,20.222,13.0,0.6,3.0,75.17999999999999,3.6309523809523805,5,500,0.726190476190476,9411809,0.0,8387731456
10292,rank_assignments_range,evaluate_suitability_new,5,5,3,1.6551263362487851,0.8275631681243926,0.06620505344995141,7.389,20.0,0.8,4.0,92.393,2.8154761904761902,4,500,0.7038690476190476,12044698,2.5,8387538944
10292,cbba_task_allocation,evaluate_suitability_new,5,5,3,2.7503644314868803,0.9167881438289601,0.11001457725947521,39.497,20.0,0.8,4.0,126.568,3.4464285714285707,6,500,0.5744047619047618,14842471,4.1,8387276800
10292,ssia_task_allocation,evaluate_suitability_new,5,5,3,2.7503644314868803,0.9167881438289601,0.11001457725947521,7.419,20.0,0.8,4.0,12.835999999999999,0.8154761904761904,3,500,0.2718253968253968,6421268,4.3,8387276800
10292,ilp_task_allocation,evaluate_suitability_new,5,5,3,2.7503644314868803,0.9167881438289601,0.11001457725947521,5716.757,20.0,0.8,4.0,19911.865,1.8154761904761902,4,500,0.45386904761904756,29360872,4.2,8389062656
10292,jv_task_allocation,evaluate_suitability_new,5,5,3,2.7503644314868803,0.9167881438289601,0.11001457725947521,40.544,20.0,0.8,4.0,113.51,2.6309523809523805,5,500,0.5261904761904761,10742913,2.9,8387100672
10293,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.747215369664349,0.8736076848321745,0.06988861478657396,21.746,41.0,1.0,5.0,50.241,3.291348739853723,3,149,1.0971162466179076,6766084,1.6,8387858432
10293,rank_assignments_approval,evaluate_suitability_new,5,5,3,0.8212603722807804,0.8212603722807804,0.032850414891231215,11.51,11.0,0.2,1.0,0.0,0.0,0,500,0.0,2044033,0.0,8387428352
10293,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,3.1401798644323557,0.7850449661080889,0.12560719457729422,93.763,41.0,1.0,5.0,150.518,1.514030503589118,2,65,0.757015251794559,6255262,4.8,8387428352
10293,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,3.1401798644323557,0.7850449661080889,0.12560719457729422,26.052,41.0,1.0,5.0,121.52900000000001,3.2552046118728604,4,97,0.8138011529682151,10412691,5.6,8387915776
10293,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,3.140179864432356,0.785044966108089,0.12560719457729425,20.576,33.0,0.8,4.0,47.769,2.2476169614280677,3,500,0.7492056538093559,11730411,2.6,8388313088
10293,rank_assignments_range,evaluate_suitability_new,5,5,3,3.2973900012343296,0.8243475003085824,0.13189560004937317,7.968,41.0,1.0,5.0,13.566,1.5900052328623757,2,112,0.7950026164311879,9490734,3.1,8388829184
10293,cbba_task_allocation,evaluate_suitability_new,5,5,3,3.383694852845304,0.845923713211326,0.13534779411381215,33.845,41.0,1.0,5.0,61.877,1.6548692566727687,4,149,0.4137173141681922,9038045,3.3,8389574656
10293,ssia_task_allocation,evaluate_suitability_new,5,5,3,3.2973900012343296,0.8243475003085824,0.13189560004937317,6.977,35.0,0.8,4.0,4.321,0.6640502354788068,1,500,0.6640502354788068,7221755,4.0,8389574656
10293,ilp_task_allocation,evaluate_suitability_new,5,5,3,3.383694852845304,0.845923713211326,0.13534779411381215,5628.372,41.0,1.0,5.0,23648.056,2.470088367572943,5,149,0.4940176735145886,34574895,2.7,8390651904
10293,jv_task_allocation,evaluate_suitability_new,5,5,3,3.383694852845304,0.845923713211326,0.13534779411381215,40.029,41.0,1.0,5.0,91.655,1.6548692566727687,4,149,0.4137173141681922,8148019,3.3,8390979584
10294,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.8503401360544218,0.9251700680272109,0.07401360544217687,20.789,5.0,0.2,1.0,21.378,0.0,1,500,0.0,6705893,3.3,8391634944
10294,rank_assignments_approval,evaluate_suitability_new,5,5,3,2.4628942486085346,0.8209647495361782,0.09851576994434139,10.985,17.0,0.6,3.0,29.338,0.8234384662956092,3,500,0.27447948876520306,6708705,4.3,8391634944
10294,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,2.7247990105132964,0.9082663368377655,0.10899196042053186,92.279,17.0,0.6,3.0,150.196,0.0,2,500,0.0,6874395,4.3,8391884800
10294,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,2.673778602350031,0.891259534116677,0.10695114409400125,24.4,12.0,0.4,2.0,35.186,0.0,2,500,0.0,5303435,0.0,8391884800
10294,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,2.7247990105132964,0.9082663368377655,0.10899196042053186,20.538,17.0,0.6,3.0,35.378,0.0,2,500,0.0,6706261,4.3,8392146944
10294,rank_assignments_range,evaluate_suitability_new,5,5,3,2.5139146567718,0.8379715522572666,0.100556586270872,7.368,17.0,0.6,3.0,16.279,0.0,2,500,0.0,5445719,0.0,8392146944
10294,cbba_task_allocation,evaluate_suitability_new,5,5,3,2.738404452690167,0.9128014842300557,0.10953617810760669,39.401,17.0,0.6,3.0,120.174,0.0,2,500,0.0,6568986,4.5,8392146944
10294,ssia_task_allocation,evaluate_suitability_new,5,5,3,2.738404452690167,0.9128014842300557,0.10953617810760669,7.535,17.0,0.6,3.0,10.161999999999999,0.0,2,500,0.0,5612771,5.0,8391888896
10294,ilp_task_allocation,evaluate_suitability_new,5,5,3,2.738404452690167,0.9128014842300557,0.10953617810760669,4505.832,17.0,0.6,3.0,16350.221,1.6734693877551023,3,500,0.5578231292517007,25063244,2.5,8392523776
10294,jv_task_allocation,evaluate_suitability_new,5,5,3,2.738404452690167,0.9128014842300557,0.10953617810760669,73.746,17.0,0.6,3.0,80.132,0.8846629560915276,3,500,0.2948876520305092,8181348,3.6,8392781824
10295,rank_assignments_borda,evaluate_suitability_new,5,5,3,1.480376766091052,0.740188383045526,0.059215070643642086,20.384,24.0,0.6,3.0,49.486000000000004,1.7464304403079913,3,500,0.5821434801026638,8225972,3.0,8392892416
10295,rank_assignments_approval,evaluate_suitability_new,5,5,3,1.480376766091052,0.740188383045526,0.059215070643642086,10.818,24.0,0.6,3.0,32.777,1.587351424086118,3,500,0.5291171413620394,5936058,4.8,8392892416
10295,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,3,2.424086117963669,0.8080287059878897,0.09696344471854676,84.777,24.0,0.6,3.0,153.09199999999998,0.0,2,500,0.0,7641637,3.8,8393138176
10295,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,3,2.3016371383718326,0.7672123794572775,0.0920654855348733,24.074,24.0,0.6,3.0,53.308,0.9259549973835688,3,500,0.3086516657945229,6920934,0.0,8393138176
10295,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,3,1.480376766091052,0.740188383045526,0.059215070643642086,20.292,13.0,0.4,2.0,19.655,0.0,1,500,0.0,4748569,5.9,8393138176
10295,rank_assignments_range,evaluate_suitability_new,5,5,3,2.5125214921133288,0.8375071640377763,0.10050085968453315,7.51,24.0,0.6,3.0,22.129,0.7660910518053375,3,500,0.2553636839351125,8225913,3.6,8393404416
10295,cbba_task_allocation,evaluate_suitability_new,5,5,3,2.5839500635419004,0.8613166878473001,0.10335800254167601,34.492,24.0,0.6,3.0,55.772000000000006,0.8367346938775512,3,500,0.27891156462585037,9254278,0.0,8393404416
10295,ssia_task_allocation,evaluate_suitability_new,5,5,3,2.5839500635419004,0.8613166878473001,0.10335800254167601,7.213,24.0,0.6,3.0,9.874,0.0,2,500,0.0,4678347,6.3,8393404416
10295,ilp_task_allocation,evaluate_suitability_new,5,5,3,2.5839500635419004,0.8613166878473001,0.10335800254167601,5158.26,24.0,0.6,3.0,11011.791000000001,0.0,2,500,0.0,17674301,3.4,8393592832
10295,jv_task_allocation,evaluate_suitability_new,5,5,3,2.5839500635419004,0.8613166878473001,0.10335800254167601,136.158,24.0,0.6,3.0,81.197,0.8367346938775512,3,500,0.27891156462585037,6942044,4.2,8393592832
10296,rank_assignments_borda,evaluate_suitability_loose,5,5,3,3.936278007706579,0.7872556015413158,0.15745112030826316,21.731,38.0,1.0,5.0,37.798,2.12725369868227,3,40,0.7090845662274233,15197974,2.3,8393592832
10296,rank_assignments_approval,evaluate_suitability_loose,5,5,3,4.1505637219922935,0.8301127443984587,0.16602254887969173,10.712,38.0,1.0,5.0,0.0,0.0,0,79,0.0,6346972,4.5,8394133504
10296,rank_assignments_majority_judgment,evaluate_suitability_loose,5,5,3,3.8954616811759664,0.7790923362351933,0.15581846724703866,92.564,38.0,1.0,5.0,0.0,0.0,0,35,0.0,7606235,7.4,8394371072
10296,rank_assignments_cumulative_voting,evaluate_suitability_loose,5,5,3,3.990699776414062,0.7981399552828125,0.15962799105656247,23.632,38.0,1.0,5.0,0.0,0.0,0,35,0.0,5629680,0.0,8394600448
10296,rank_assignments_condorcet_method,evaluate_suitability_loose,5,5,3,4.177774606346035,0.835554921269207,0.1671109842538414,19.205,38.0,1.0,5.0,0.0,0.0,0,79,0.0,7077637,4.0,8394600448
10296,rank_assignments_range,evaluate_suitability_loose,5,5,3,4.2253936539650825,0.8450787307930165,0.1690157461586033,6.987,38.0,1.0,5.0,0.0,0.0,0,25,0.0,6765546,4.3,8394858496
10296,cbba_task_allocation,evaluate_suitability_loose,5,5,3,4.381856238999096,0.8763712477998192,0.17527424955996385,31.928,38.0,1.0,5.0,0.0,0.0,0,79,0.0,6999989,0.0,8394600448
10296,ssia_task_allocation,evaluate_suitability_loose,5,5,3,4.381856238999096,0.8763712477998192,0.17527424955996385,6.667,38.0,1.0,5.0,0.0,0.0,0,79,0.0,5218898,5.3,8395116544
10296,ilp_task_allocation,evaluate_suitability_loose,5,5,3,4.381856238999096,0.8763712477998192,0.17527424955996385,4756.046,38.0,1.0,5.0,0.0,0.0,0,79,0.0,6230761,0.0,8395345920
10296,jv_task_allocation,evaluate_suitability_loose,5,5,3,4.381856238999096,0.8763712477998192,0.17527424955996385,118.282,38.0,1.0,5.0,0.0,0.0,0,79,0.0,7335027,3.8,8395345920
10297,rank_assignments_borda,evaluate_suitability_loose,5,5,3,3.952723297111052,0.7905446594222104,0.15810893188444208,22.652,21.0,0.8,4.0,0.0,0.0,0,500,0.0,7146986,4.1,8395345920
10297,rank_assignments_approval,evaluate_suitability_loose,5,5,3,3.877893365138263,0.7755786730276526,0.15511573460553052,12.155,26.0,1.0,5.0,6.258,0.7142857142857144,1,123,0.7142857142857144,7950220,3.7,8395079680
10297,rank_assignments_majority_judgment,evaluate_suitability_loose,5,5,3,3.707825337927379,0.7415650675854758,0.14831301351709517,97.088,22.0,0.8,4.0,85.685,0.6079931972789115,1,500,0.6079931972789115,8352908,3.6,8395079680
10297,rank_assignments_cumulative_voting,evaluate_suitability_loose,5,5,3,3.8302743175192155,0.7660548635038431,0.1532109727007686,25.563,26.0,1.0,5.0,0.0,0.0,0,123,0.0,8884041,3.3,8394821632
10297,rank_assignments_condorcet_method,evaluate_suitability_loose,5,5,3,3.8302743175192155,0.7660548635038431,0.1532109727007686,21.842,26.0,1.0,5.0,21.899,1.4285714285714288,2,88,0.7142857142857144,9202376,6.3,8394821632
10297,rank_assignments_range,evaluate_suitability_loose,5,5,3,3.952723297111053,0.7905446594222105,0.1581089318844421,7.594,26.0,1.0,5.0,20.04,2.159013605442177,3,102,0.7196712018140591,9161269,3.2,8395079680
10297,cbba_task_allocation,evaluate_suitability_loose,5,5,3,3.9527232971110524,0.7905446594222105,0.15810893188444208,43.492,21.0,0.8,4.0,27.302999999999997,1.4447278911564627,2,500,0.7223639455782314,9502149,3.2,8395825152
10297,ssia_task_allocation,evaluate_suitability_loose,5,5,3,3.9051042494920045,0.7810208498984009,0.15620416997968017,7.603,26.0,1.0,5.0,8.849,1.215986394557823,2,129,0.6079931972789115,6604901,4.3,8395825152
10297,ilp_task_allocation,evaluate_suitability_loose,5,5,3,3.952723297111053,0.7905446594222105,0.1581089318844421,8386.313,26.0,1.0,5.0,0.0,0.0,0,48,0.0,5310031,0.0,8395825152
