Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
3841,rank_assignments_borda,evaluate_suitability_new,5,5,5,4.12860053112154,0.825720106224308,0.1651440212448616,33.472,35.0,1.0,5.0,17.828,1.0,2,21,0.5,10.6,3568627,6.8,23088644096,Small
3841,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.5170359052711992,0.839011968423733,0.10068143621084796,19.362,35.0,1.0,5.0,15.364,2.5949579831932774,2,37,1.2974789915966387,23.0,3659143,0.0,23088644096,Small
3841,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.4514205682272907,0.8171401894090969,0.09805682272909162,147.888,35.0,1.0,5.0,184.488,2.616355633162356,2,28,1.308177816581178,8.0,3398034,0.0,23089483776,Small
3841,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,2.3489795918367347,0.7829931972789116,0.09395918367346939,36.394,35.0,1.0,5.0,30.337,1.7796209392848046,2,32,0.8898104696424023,19.666666666666668,2628726,0.0,23089942528,Small
3841,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,2.4520098948670377,0.8173366316223459,0.0980803957946815,62.25,35.0,1.0,5.0,128.507,1.898359343737495,3,42,0.6327864479124984,10.666666666666666,5175934,5.3,23089483776,Small
3841,rank_assignments_range,evaluate_suitability_new,5,5,5,4.213634544726982,0.8427269089453964,0.16854538178907927,11.638,35.0,1.0,5.0,9.103,0.8983593437374949,2,37,0.44917967186874747,19.4,3252275,0.0,23089483776,Small
3841,cbba_task_allocation,evaluate_suitability_new,5,5,5,4.251049510713376,0.8502099021426751,0.17004198042853502,43.601,35.0,1.0,5.0,16.945,1.0,1,24,1.0,11.0,2626984,0.0,23091269632,Small
3841,ssia_task_allocation,evaluate_suitability_new,5,5,5,4.213634544726982,0.8427269089453964,0.16854538178907927,7.984,35.0,1.0,5.0,6.531,1.898359343737495,2,46,0.9491796718687475,15.8,3090712,8.3,23091269632,Small
3841,ilp_task_allocation,evaluate_suitability_new,5,5,5,4.251049510713376,0.8502099021426751,0.17004198042853502,6932.916,35.0,1.0,5.0,0.0,0.0,1,24,0.0,10.6,2401453,10.0,23091744768,Small
3841,jv_task_allocation,evaluate_suitability_new,5,5,5,4.251049510713376,0.8502099021426751,0.17004198042853502,55.055,35.0,1.0,5.0,34.833,0.8983593437374949,1,24,0.8983593437374949,11.0,2741345,0.0,23091744768,Small
3842,rank_assignments_borda,evaluate_suitability_new,5,5,5,2.4816445404872995,0.8272148468290998,0.09926578161949198,31.168,28.0,1.0,5.0,99.658,3.113927676333691,4,65,0.7784819190834228,25.333333333333332,4515490,2.3,23091933184,Small
3842,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.4816445404872995,0.8272148468290998,0.09926578161949198,17.873,28.0,1.0,5.0,35.612,2.5392767633369138,3,59,0.8464255877789713,25.333333333333332,3632493,7.7,23091675136,Small
3842,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.3927079132048075,0.7975693044016025,0.0957083165281923,158.303,28.0,1.0,5.0,250.33700000000002,2.628213390619406,4,47,0.6570533476548515,20.333333333333332,4040240,6.7,23091675136,Small
3842,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,2.397409107183543,0.799136369061181,0.09589636428734172,36.154,28.0,1.0,5.0,69.03,1.618188327962764,4,44,0.404547081990691,21.0,3895054,0.0,23092002816,Small
3842,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,2.416827783745077,0.805609261248359,0.09667311134980308,58.722,28.0,1.0,5.0,102.405,1.7636482510624387,4,49,0.4409120627656097,16.666666666666668,4429452,0.0,23092002816,Small
3842,rank_assignments_range,evaluate_suitability_new,5,5,5,2.397409107183543,0.799136369061181,0.09589636428734172,11.542,28.0,1.0,5.0,40.772999999999996,2.9736733137190803,4,78,0.7434183284297701,25.666666666666668,4917890,5.9,23092461568,Small
3842,cbba_task_allocation,evaluate_suitability_new,5,5,5,2.49134736898712,0.8304491229957067,0.0996538947594848,60.052,28.0,1.0,5.0,65.901,2.495560329394916,3,56,0.8318534431316387,18.333333333333332,3006906,8.3,23092461568,Small
3842,ssia_task_allocation,evaluate_suitability_new,5,5,5,2.3935064935064934,0.7978354978354978,0.09574025974025974,8.004,28.0,1.0,5.0,20.32,2.62741481031772,3,34,0.8758049367725733,16.0,3596107,0.0,23092461568,Small
