Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
8641,rank_assignments_borda,evaluate_suitability_new,5,5,5,2.8995703544575724,0.9665234514858575,0.11598281417830289,30.438,18.0,0.8,4.0,187.50400000000002,0.9199785177228786,19,200,0.048419921985414664,27.666666666666668,21884371,2.9,23321473024,Large
8641,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.9199785177228788,0.9733261725742929,0.11679914070891514,23.131,18.0,0.8,4.0,143.486,0.9199785177228786,22,200,0.041817205351039936,52.666666666666664,24623658,3.7,23321214976,Large
8641,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.970998925886144,0.9903329752953813,0.11883995703544575,138.771,11.0,0.6,3.0,424.618,1.799140708915145,18,200,0.09995226160639695,53.333333333333336,19323998,4.7,23321214976,Large
8641,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,2.970998925886144,0.9903329752953813,0.11883995703544575,37.877,11.0,0.6,3.0,89.06599999999999,0.8995703544575725,11,200,0.08177912313250658,53.333333333333336,14253999,2.2,23321214976,Large
8641,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,2.9199785177228788,0.9733261725742929,0.11679914070891514,58.608,11.0,0.6,3.0,130.587,0.9199785177228786,15,200,0.06133190118152524,38.0,15247206,3.9,23321214976,Large
8641,rank_assignments_range,evaluate_suitability_new,5,5,5,2.970998925886144,0.9903329752953813,0.11883995703544575,11.687,11.0,0.6,3.0,100.83699999999997,0.0,16,200,0.0,43.333333333333336,13678592,2.3,23320956928,Large
8641,cbba_task_allocation,evaluate_suitability_new,5,5,5,2.9199785177228788,0.9733261725742929,0.11679914070891514,40.518,11.0,0.6,3.0,180.02999999999997,0.9199785177228786,18,200,0.051109917651271035,46.666666666666664,20198609,3.1,23321661440,Large
8641,ssia_task_allocation,evaluate_suitability_new,5,5,5,2.9199785177228788,0.9733261725742929,0.11679914070891514,6.94,11.0,0.6,3.0,74.10199999999999,0.0,11,200,0.0,46.666666666666664,13742919,4.3,23322435584,Large
8641,ilp_task_allocation,evaluate_suitability_new,5,5,5,2.970998925886144,0.9903329752953813,0.11883995703544575,8665.576,11.0,0.6,3.0,11664.823999999999,1.941997851772288,16,200,0.121374865735768,62.333333333333336,28034856,3.3,23323963392,Large
8641,jv_task_allocation,evaluate_suitability_new,5,5,5,2.970998925886144,0.9903329752953813,0.11883995703544575,162.972,11.0,0.6,3.0,190.43000000000004,0.970998925886144,20,200,0.0485499462943072,43.333333333333336,17785006,3.4,23324291072,Large
8642,rank_assignments_borda,evaluate_suitability_new,5,5,5,4.049936994620131,0.8099873989240262,0.16199747978480525,30.225,26.0,1.0,5.0,107.215,5.413905822069087,11,113,0.4921732565517352,56.8,24370205,3.4,23323996160,Large
8642,rank_assignments_approval,evaluate_suitability_new,5,5,5,4.049936994620131,0.8099873989240262,0.16199747978480525,17.619,26.0,1.0,5.0,63.393,5.454722148599699,11,78,0.49588383169088174,51.2,16750065,7.0,23316172800,Large
8642,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,4.049936994620131,0.8099873989240262,0.16199747978480525,125.695,26.0,1.0,5.0,596.723,5.754041876490857,7,99,0.8220059823558367,42.0,13497260,2.2,23315914752,Large
8642,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,4.049936994620131,0.8099873989240262,0.16199747978480525,36.442,26.0,1.0,5.0,227.107,5.577171128191537,10,112,0.5577171128191537,49.6,20501362,3.0,23316926464,Large
8642,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,4.090753321150744,0.8181506642301487,0.16363013284602976,59.427,21.0,0.8,4.0,224.99800000000002,5.638395617987454,9,200,0.626488401998606,51.2,23123800,3.9,23317372928,Large
8642,rank_assignments_range,evaluate_suitability_new,5,5,5,3.157169361250994,0.7892923403127485,0.12628677445003977,11.55,26.0,1.0,5.0,54.677,6.687625836390605,9,128,0.743069537376734,28.75,20627205,3.0,23318077440,Large
8642,cbba_task_allocation,evaluate_suitability_new,5,5,5,4.049936994620131,0.8099873989240262,0.16199747978480525,41.596,26.0,1.0,5.0,119.479,5.754041876490857,8,78,0.7192552345613571,42.0,18720664,3.3,23317184512,Large
8642,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.157169361250994,0.7892923403127485,0.12628677445003977,7.65,26.0,1.0,5.0,44.733000000000004,6.735244884009654,9,127,0.7483605426677393,27.25,17001685,3.6,23317184512,Large
