Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
1921,rank_assignments_borda,evaluate_suitability_new,5,5,5,4.120456458802323,0.8240912917604646,0.16481825835209293,29.503,29.0,1.0,5.0,94.97899999999998,4.26565712279998,5,40,0.853131424559996,16.2,7151518,5.1,23082717184,Small
1921,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.984402037033616,0.7968804074067232,0.15937608148134463,17.268,29.0,1.0,5.0,40.492,1.6691403834260978,3,41,0.5563801278086993,11.0,3480539,0.0,23082717184,Small
1921,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.9673952343125274,0.7934790468625055,0.1586958093725011,129.25,29.0,1.0,5.0,241.801,2.945131783477648,3,60,0.9817105944925494,27.0,6581698,4.3,23083171840,Small
1921,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.0589227544114763,0.7647306886028691,0.12235691017645905,34.226,29.0,1.0,5.0,166.099,6.57751741586328,9,60,0.7308352684292534,29.5,10047982,3.0,23083618304,Small
1921,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,4.018415642475793,0.8036831284951585,0.16073662569903172,53.871,29.0,1.0,5.0,32.847,0.9050711193568337,1,53,0.9050711193568337,15.0,3752258,7.1,23083618304,Small
1921,rank_assignments_range,evaluate_suitability_new,5,5,5,3.144445001587859,0.7861112503969647,0.12577780006351436,10.092,29.0,1.0,5.0,22.832,2.607736874654168,4,42,0.651934218663542,14.0,4522090,6.3,23084957696,Small
1921,cbba_task_allocation,evaluate_suitability_new,5,5,5,4.178279588054024,0.8356559176108048,0.16713118352216097,49.18,29.0,1.0,5.0,50.467,2.411297197011483,4,91,0.6028242992528707,30.6,5525404,0.0,23084957696,Small
1921,ssia_task_allocation,evaluate_suitability_new,5,5,5,4.018415642475793,0.8036831284951585,0.16073662569903172,6.822,29.0,1.0,5.0,25.387999999999998,5.17663806761551,8,51,0.6470797584519388,11.4,6513730,4.3,23084957696,Small
1921,ilp_task_allocation,evaluate_suitability_new,5,5,5,4.178279588054024,0.8356559176108048,0.16713118352216097,8155.468,29.0,1.0,5.0,23087.261,3.239153077498942,4,41,0.8097882693747355,20.6,30336224,3.0,23086174208,Small
1921,jv_task_allocation,evaluate_suitability_new,5,5,5,4.178279588054024,0.8356559176108048,0.16713118352216097,53.042,29.0,1.0,5.0,88.75,4.3347421730880376,3,58,1.4449140576960124,30.6,5881524,5.0,23085649920,Small
1922,rank_assignments_borda,evaluate_suitability_new,5,5,5,2.992550622821953,0.7481376557054883,0.11970202491287812,32.129,25.0,1.0,5.0,190.49099999999996,3.63551252648997,20,168,0.1817756263244985,26.0,16562413,4.0,23087456256,Small
1922,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.1558159289444023,0.7889539822361006,0.1262326371577761,18.301,25.0,1.0,5.0,221.37099999999998,1.1561045470819908,16,84,0.07225653419262443,35.25,13651677,4.4,23088537600,Small
