Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
11521,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.4700061842918988,0.8675015460729747,0.13880024737167596,26.934,9.0,0.6,3.0,71.185,0.7433518862090291,6,200,0.12389198103483819,80.5,23313171,3.5,23355191296,Large
11521,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.5482374768089056,0.8494124922696352,0.10192949907235622,15.572,13.0,0.8,4.0,60.973000000000006,0.8113790970933829,7,200,0.11591129958476898,67.66666666666667,18941759,3.2,23356092416,Large
11521,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.4700061842918988,0.8675015460729747,0.13880024737167596,133.755,13.0,0.8,4.0,144.053,0.8113790970933829,7,200,0.11591129958476898,80.5,15992465,3.6,23356092416,Large
11521,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.612863327149041,0.9032158317872603,0.14451453308596166,30.751,13.0,0.8,4.0,86.85999999999999,0.7433518862090291,7,200,0.10619312660128988,49.0,18757155,4.8,23356157952,Large
11521,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.5448361162646878,0.8862090290661719,0.14179344465058752,50.912,13.0,0.8,4.0,44.09300000000001,0.0,6,200,0.0,28.25,10775557,2.8,23356157952,Large
11521,rank_assignments_range,evaluate_suitability_new,5,5,5,2.7433518862090294,0.9144506287363431,0.10973407544836117,9.494,13.0,0.8,4.0,38.406,1.0,4,200,0.25,77.0,9782916,3.0,23357280256,Large
11521,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.7433518862090294,0.9358379715522573,0.14973407544836118,29.483,13.0,0.8,4.0,55.462999999999994,0.8113790970933829,5,200,0.16227581941867658,32.5,8356393,3.6,23357022208,Large
11521,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.7433518862090294,0.9358379715522573,0.14973407544836118,6.26,13.0,0.8,4.0,32.096000000000004,0.0,5,200,0.0,32.5,8149870,3.7,23357022208,Large
11521,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.7433518862090294,0.9358379715522573,0.14973407544836118,8016.224,13.0,0.8,4.0,11659.527999999998,1.6227581941867657,7,200,0.23182259916953796,32.5,29222612,3.2,23357915136,Large
11521,jv_task_allocation,evaluate_suitability_new,5,5,5,3.7433518862090294,0.9358379715522573,0.14973407544836118,59.963,13.0,0.8,4.0,94.969,0.8113790970933829,8,200,0.10142238713667286,32.5,18386299,4.9,23357915136,Large
11522,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.2176236954409094,0.8044059238602274,0.1287049478176364,32.337,41.0,1.0,5.0,137.74599999999998,1.26044703595724,11,124,0.1145860941779309,59.5,15261051,2.4,23358615552,Large
11522,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.013542062787848,0.753385515696962,0.12054168251151393,17.205,33.0,0.8,4.0,52.461999999999996,1.26044703595724,7,200,0.18006386227960572,61.5,9711649,6.1,23358169088,Large
11522,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.2380318587062153,0.8095079646765538,0.12952127434824862,121.22,41.0,1.0,5.0,302.309,1.240038872691934,11,185,0.11273080660835764,32.5,11384087,2.7,23358439424,Large
11522,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.217623695440909,0.8044059238602272,0.12870494781763636,35.801,41.0,1.0,5.0,102.718,1.4645286686103014,12,121,0.12204405571752512,60.5,14628049,4.1,23358439424,Large
11522,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.2380318587062153,0.8095079646765538,0.12952127434824862,58.047,41.0,1.0,5.0,120.492,1.26044703595724,11,126,0.1145860941779309,50.0,9165646,3.2,23359795200,Large
11522,rank_assignments_range,evaluate_suitability_new,5,5,5,3.2380318587062153,0.8095079646765538,0.12952127434824862,10.534,41.0,1.0,5.0,73.163,1.4645286686103014,12,115,0.12204405571752512,77.0,17111162,3.6,23359741952,Large
11522,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.2380318587062153,0.8095079646765538,0.12952127434824862,46.228,41.0,1.0,5.0,88.405,1.4645286686103014,11,146,0.13313896987366378,42.0,8465020,3.6,23359295488,Large
11522,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.217623695440909,0.8044059238602272,0.12870494781763636,7.441,41.0,1.0,5.0,109.376,1.4645286686103014,12,122,0.12204405571752512,76.0,17264134,3.6,23358779392,Large
11522,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.2380318587062153,0.8095079646765538,0.12952127434824862,5618.655,41.0,1.0,5.0,7445.097,1.4645286686103014,11,158,0.13313896987366378,68.0,19373549,3.1,23358709760,Large
11522,jv_task_allocation,evaluate_suitability_new,5,5,5,3.2380318587062153,0.8095079646765538,0.12952127434824862,136.47,33.0,0.8,4.0,150.094,1.26044703595724,7,200,0.18006386227960572,69.0,13080309,4.7,23359156224,Large
11523,rank_assignments_borda,evaluate_suitability_new,5,5,5,1.516741761639721,0.7583708808198605,0.06066967046558884,30.514,6.0,0.2,1.0,154.383,3.1163088612068206,12,200,0.2596924051005684,75.0,30133506,3.8,23356821504,Large
11523,rank_assignments_approval,evaluate_suitability_new,5,5,5,1.5983744147009455,0.7991872073504728,0.06393497658803782,17.488,24.0,0.8,4.0,174.54799999999997,3.768133227316901,21,200,0.17943491558651908,73.5,30645560,3.0,23357468672,Large
11523,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,1.4521159112995847,0.7260579556497924,0.05808463645198339,115.851,11.0,0.4,2.0,483.813,3.6376888417704745,12,200,0.3031407368142062,81.0,20334265,4.5,23357243392,Large
11523,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,1.4521159112995847,0.7260579556497924,0.05808463645198339,35.113,11.0,0.4,2.0,156.90800000000002,3.0652884530435554,13,200,0.23579141946488888,85.0,19606798,3.1,23357689856,Large
11523,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,1.5983744147009455,0.7991872073504728,0.06393497658803782,58.729,6.0,0.2,1.0,331.88199999999995,3.885988161498366,19,200,0.20452569271044033,77.5,39719050,3.9,23358791680,Large
11523,rank_assignments_range,evaluate_suitability_new,5,5,5,1.5983744147009455,0.7991872073504728,0.06393497658803782,10.369,19.0,0.6,3.0,138.62800000000001,3.951806696704656,19,200,0.20798982614235031,73.5,26837012,3.3,23359426560,Large
11523,cbba_task_allocation,evaluate_suitability_new,5,5,5,1.5983744147009455,0.7991872073504728,0.06393497658803782,40.682,11.0,0.4,2.0,166.72099999999995,1.5983744147009455,16,200,0.0998984009188091,75.0,32218125,3.8,23358377984,Large
11523,ssia_task_allocation,evaluate_suitability_new,5,5,5,1.5983744147009455,0.7991872073504728,0.06393497658803782,8.545,16.0,0.6,3.0,129.649,3.218349677533351,16,200,0.20114685484583444,73.5,27590378,3.4,23358189568,Large
11523,ilp_task_allocation,evaluate_suitability_new,5,5,5,1.5983744147009455,0.7991872073504728,0.06393497658803782,5522.667,19.0,0.6,3.0,20589.010000000006,3.218349677533351,15,200,0.2145566451688901,75.0,52753777,3.5,23358500864,Large
11523,jv_task_allocation,evaluate_suitability_new,5,5,5,1.5983744147009455,0.7991872073504728,0.06393497658803782,44.107,11.0,0.4,2.0,220.21099999999998,3.0652884530435554,15,200,0.20435256353623701,73.5,33627370,2.8,23358959616,Large
11524,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.3252154616787424,0.8313038654196856,0.1330086184671497,31.781,24.0,0.8,4.0,57.998000000000005,0.8891556622649058,3,200,0.2963852207549686,94.75,12058907,2.7,23359315968,Large
11524,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.804643596569062,0.934881198856354,0.11218574386276249,17.661,29.0,1.0,5.0,31.163000000000004,2.4539452144494156,3,169,0.8179817381498052,79.66666666666667,8435002,6.7,23359315968,Large
11524,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.792438714616281,0.9308129048720937,0.11169754858465124,115.417,24.0,0.8,4.0,266.531,2.670231729055258,4,200,0.6675579322638145,82.66666666666667,13099122,2.3,23359762432,Large
11524,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.337420343631524,0.834355085907881,0.13349681374526096,35.567,21.0,0.8,4.0,57.83500000000001,0.9013605442176871,3,200,0.30045351473922904,92.5,12327286,4.9,23359873024,Large
11524,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,2.580153800650695,0.860051266883565,0.10320615202602781,59.229,29.0,1.0,5.0,162.45299999999997,1.5647895521845099,2,166,0.7823947760922549,58.333333333333336,8425346,3.6,23359873024,Large
11524,rank_assignments_range,evaluate_suitability_new,5,5,5,3.3660317882093547,0.8415079470523387,0.13464127152837418,10.682,24.0,0.8,4.0,27.933,0.8891556622649058,3,200,0.2963852207549686,88.75,12273042,2.4,23359873024,Large
11524,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.66178645371192,0.91544661342798,0.14647145814847679,37.262,29.0,1.0,5.0,34.519999999999996,1.790516206482593,2,166,0.8952581032412965,79.75,9513062,6.1,23359614976,Large
11524,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.649581571759138,0.9123953929397846,0.14598326287036553,7.618,24.0,0.8,4.0,16.99,0.9013605442176871,3,200,0.30045351473922904,82.0,12137136,2.6,23359873024,Large
11524,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.7026027802425316,0.9256506950606329,0.14810411120970127,6271.767,21.0,0.8,4.0,4173.603,0.8891556622649058,2,200,0.4445778311324529,86.5,14011053,4.3,23359356928,Large
11524,jv_task_allocation,evaluate_suitability_new,5,5,5,3.7026027802425316,0.9256506950606329,0.14810411120970127,41.233,21.0,0.8,4.0,69.961,1.790516206482593,3,200,0.5968387354941976,86.5,14933760,2.0,23357976576,Large
11525,rank_assignments_borda,evaluate_suitability_new,5,5,5,1.3951762523191096,0.6975881261595548,0.05580705009276438,30.7,9.0,0.4,2.0,229.859,3.6465677179962896,14,200,0.2604691227140207,31.5,24064673,4.3,23357976576,Large
11525,rank_assignments_approval,evaluate_suitability_new,5,5,5,1.3747680890538034,0.6873840445269017,0.054990723562152136,17.853,14.0,0.6,3.0,125.059,2.353432282003711,15,200,0.15689548546691406,66.5,18965523,3.2,23358164992,Large
11525,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,1.4836116264687695,0.7418058132343848,0.05934446505875078,114.082,9.0,0.4,2.0,890.3499999999998,4.304885590599877,18,200,0.23916031058888207,83.5,32411806,3.8,23359205376,Large
11525,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,1.5448361162646878,0.7724180581323439,0.06179344465058751,34.224,9.0,0.4,2.0,195.724,3.483302411873841,15,200,0.2322201607915894,63.0,26266694,2.4,23360077824,Large
11525,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,1.313543599257885,0.6567717996289425,0.0525417439703154,58.241,0.0,0.0,0.0,97.902,1.4363017934446507,2,200,0.7181508967223253,92.5,8054168,3.7,23359819776,Large
11525,rank_assignments_range,evaluate_suitability_new,5,5,5,1.5448361162646878,0.7724180581323439,0.06179344465058751,10.849,14.0,0.6,3.0,122.885,3.683982683982684,15,200,0.24559884559884562,63.0,23234446,3.9,23360196608,Large
