Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
1,rank_assignments_borda,evaluate_suitability_new,5,5,5,1.4674706246134819,0.7337353123067409,0.05869882498453927,31.466,27.0,1.0,5.0,233.843,3.529017348566221,5,52,0.7058034697132441,18.0,1705206100,14.5,23054065664,Medium
1,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.351645347134069,0.783881782378023,0.09406581388536277,16.797,27.0,1.0,5.0,63.94,2.5708915145005364,5,49,0.5141783029001072,18.666666666666668,6532180,4.3,23054065664,Medium
1,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.2515270389412265,0.8128817597353066,0.13006108155764906,175.066,27.0,1.0,5.0,104.297,1.0,2,35,0.5,18.75,3963829,0.0,23054065664,Medium
1,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,2.3244344627803275,0.7748114875934425,0.0929773785112131,34.811,27.0,1.0,5.0,119.85399999999998,2.6129305477131566,4,52,0.6532326369282891,14.333333333333334,6085264,4.3,23054065664,Medium
1,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.4387808878492105,0.8596952219623026,0.13755123551396842,50.675,27.0,1.0,5.0,96.618,2.7139276763336913,3,35,0.9046425587778971,23.5,4615443,6.3,23054065664,Medium
1,rank_assignments_range,evaluate_suitability_new,5,5,5,3.2515270389412265,0.8128817597353066,0.13006108155764906,10.24,27.0,1.0,5.0,39.392,2.8569638381668456,4,41,0.7142409595417114,18.25,5819585,0.0,23054520320,Medium
1,cbba_task_allocation,evaluate_suitability_new,5,5,5,2.7429808286951145,0.9143269428983715,0.10971923314780457,39.624,27.0,1.0,5.0,186.962,4.3277370444745396,5,36,0.8655474088949079,19.0,6778146,4.3,23054966784,Medium
1,ssia_task_allocation,evaluate_suitability_new,5,5,5,2.7429808286951145,0.9143269428983715,0.10971923314780457,7.716,27.0,1.0,5.0,21.14,3.6138093681408487,4,36,0.9034523420352122,19.0,5355585,4.5,23054811136,Medium
1,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.4387808878492114,0.8596952219623029,0.13755123551396845,6508.004,27.0,1.0,5.0,5496.584,0.8569638381668455,1,36,0.8569638381668455,23.5,9297547,3.1,23055941632,Medium
1,jv_task_allocation,evaluate_suitability_new,5,5,5,3.4387808878492114,0.8596952219623029,0.13755123551396845,60.78,27.0,1.0,5.0,71.701,1.713927676333691,2,36,0.8569638381668455,23.75,3637016,13.3,23055941632,Medium
2,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.124400590275636,0.781100147568909,0.12497602361102544,31.639,33.0,1.0,5.0,59.158,0.8983593437374949,3,43,0.29945311457916496,9.5,4425322,2.5,23056388096,Medium
2,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.4101148759899216,0.8525287189974804,0.13640459503959687,18.02,33.0,1.0,5.0,50.001000000000005,2.6950780312124847,5,30,0.5390156062424969,18.666666666666668,5634973,5.0,23056388096,Medium
2,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.4524100549310632,0.8174700183103544,0.09809640219724253,122.561,33.0,1.0,5.0,266.759,1.7967186874749899,4,37,0.44917967186874747,11.5,4627912,11.1,23056388096,Medium
2,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.3114754202076084,0.8278688550519021,0.13245901680830433,36.666,33.0,1.0,5.0,83.231,2.6950780312124847,5,44,0.5390156062424969,15.0,5126651,0.0,23056846848,Medium
2,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.120999229731418,0.7802498074328545,0.12483996918925673,70.594,33.0,1.0,5.0,154.13,0.8983593437374949,3,44,0.29945311457916496,12.0,6038928,0.0,23056846848,Medium
2,rank_assignments_range,evaluate_suitability_new,5,5,5,3.4101148759899216,0.8525287189974804,0.13640459503959687,11.776,33.0,1.0,5.0,16.369,1.7967186874749899,2,30,0.8983593437374949,16.5,4280419,6.3,23057174528,Medium
2,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.4101148759899216,0.8525287189974804,0.13640459503959687,38.434,33.0,1.0,5.0,90.298,0.8983593437374949,7,33,0.12833704910535643,18.666666666666668,8774206,6.7,23057174528,Medium
2,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.4101148759899216,0.8525287189974804,0.13640459503959687,7.376,33.0,1.0,5.0,27.15,1.7967186874749899,4,30,0.44917967186874747,18.666666666666668,4339531,0.0,23057174528,Medium
2,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.4101148759899216,0.8525287189974804,0.13640459503959687,5934.247,33.0,1.0,5.0,10566.583999999999,1.7967186874749899,3,30,0.5989062291583299,16.5,14314338,4.2,23057620992,Medium
2,jv_task_allocation,evaluate_suitability_new,5,5,5,3.4101148759899216,0.8525287189974804,0.13640459503959687,44.877,33.0,1.0,5.0,63.611000000000004,0.8983593437374949,4,30,0.22458983593437373,18.666666666666668,5246446,5.6,23057620992,Medium
3,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,31.722,34.0,1.0,5.0,173.15200000000002,6.608390724710937,9,52,0.734265636078993,27.5,9206321,1.7,23054929920,Medium
3,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,18.308,34.0,1.0,5.0,67.624,3.0508835112992565,11,74,0.2773530464817506,22.25,9431473,3.2,23055376384,Medium
3,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.1569048672100415,0.7892262168025104,0.12627619468840165,110.936,34.0,1.0,5.0,755.1800000000001,7.314209894484109,11,61,0.6649281722258281,28.75,10507822,5.6,23055822848,Medium
3,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,35.712,34.0,1.0,5.0,259.961,6.775636570417642,10,74,0.6775636570417641,21.5,10048339,3.0,23055831040,Medium
3,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,62.884,34.0,1.0,5.0,269.258,5.979318043006677,11,70,0.5435743675460615,24.0,8978551,3.3,23056748544,Medium
3,rank_assignments_range,evaluate_suitability_new,5,5,5,1.6294728417682862,0.8147364208841431,0.06517891367073145,11.552,34.0,1.0,5.0,62.602,7.608790884774963,7,51,1.0869701263964233,12.5,8516513,3.4,23056953344,Medium
3,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,45.093,34.0,1.0,5.0,156.02499999999998,6.857269223478865,13,51,0.5274822479599127,26.25,10487840,5.6,23057399808,Medium
3,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,7.392,34.0,1.0,5.0,35.89399999999999,5.285040331922243,11,70,0.4804582119929312,26.25,6270654,0.0,23057399808,Medium
3,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,6958.295,34.0,1.0,5.0,38552.897,6.183399675659738,9,70,0.6870444084066375,21.5,46767120,3.3,23058358272,Medium
3,jv_task_allocation,evaluate_suitability_new,5,5,5,3.156904867210042,0.7892262168025105,0.12627619468840168,40.388,34.0,1.0,5.0,201.36100000000002,6.877677386744172,12,44,0.573139782228681,22.75,10269348,5.7,23059087360,Medium
4,rank_assignments_borda,evaluate_suitability_new,5,5,5,2.292249577963864,0.7640831926546213,0.09168998311855456,31.302,28.0,1.0,5.0,229.075,2.3398686255829118,19,169,0.12315098029383746,15.0,17616178,3.6,23058640896,Medium
4,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.3806849521135236,0.7935616507045079,0.09522739808454095,17.917,28.0,1.0,5.0,130.41899999999998,0.7130488559059989,20,120,0.03565244279529994,24.333333333333332,14310297,4.3,23059116032,Medium
4,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.3704808704808706,0.7901602901602902,0.09481923481923482,110.521,28.0,1.0,5.0,493.11199999999997,3.233231376088519,19,95,0.17017007242571153,18.333333333333332,15876368,3.8,23058927616,Medium
4,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,2.5133380133380134,0.8377793377793378,0.10053352053352053,36.253,22.0,0.8,4.0,265.39000000000004,3.7183472897758616,22,200,0.1690157858989028,24.333333333333332,18994049,3.2,23060267008,Medium
4,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,2.3806849521135236,0.7935616507045079,0.09522739808454095,59.435,28.0,1.0,5.0,155.25700000000003,0.8457019171304887,18,188,0.0469834398405827,22.333333333333332,11244639,2.7,23060525056,Medium
