Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
4801,rank_assignments_borda,evaluate_suitability_new,5,5,5,1.859004654493376,0.6196682181644587,0.07436018617973504,34.748,27.0,1.0,5.0,56.238,3.080195922762697,5,29,0.6160391845525395,8.0,5231562,1.9,23218692096,Small
4801,rank_assignments_approval,evaluate_suitability_new,5,5,5,2.3514033531032545,0.7838011177010848,0.09405613412413018,18.57,27.0,1.0,5.0,26.432000000000002,2.604804026873907,4,32,0.6512010067184768,13.333333333333334,5242130,5.3,23218950144,Small
4801,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.8205109961604773,0.7641021992320954,0.1528204398464191,145.425,27.0,1.0,5.0,171.914,1.4350161117078408,4,28,0.3587540279269602,11.4,4793932,5.9,23219843072,Small
4801,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.8205109961604773,0.7641021992320954,0.1528204398464191,37.307,27.0,1.0,5.0,43.087,1.4350161117078408,3,25,0.4783387039026136,8.2,3780203,0.0,23219585024,Small
4801,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,2.2255530129672003,0.7418510043224001,0.08902212051868802,59.88,27.0,1.0,5.0,92.32900000000001,3.9283334386386133,4,38,0.9820833596596533,14.333333333333334,4336200,6.2,23220031488,Small
4801,rank_assignments_range,evaluate_suitability_new,5,5,5,3.8205109961604773,0.7641021992320954,0.1528204398464191,11.474,27.0,1.0,5.0,23.618,3.231734799182831,4,23,0.8079336997957077,11.8,3340804,0.0,23220924416,Small
4801,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.8205109961604773,0.7641021992320954,0.1528204398464191,34.254,27.0,1.0,5.0,31.821,2.333375455445336,3,28,0.7777918184817786,11.4,3805671,7.1,23220924416,Small
4801,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.8205109961604773,0.7641021992320954,0.1528204398464191,7.71,27.0,1.0,5.0,9.51,3.2317347991828305,3,25,1.0772449330609435,8.2,3518447,7.7,23220924416,Small
4801,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.8205109961604773,0.7641021992320954,0.1528204398464191,8600.209,27.0,1.0,5.0,9259.215,1.4350161117078408,4,23,0.3587540279269602,11.8,12663800,0.0,23224238080,Small
4801,jv_task_allocation,evaluate_suitability_new,5,5,5,3.8205109961604773,0.7641021992320954,0.1528204398464191,49.513,27.0,1.0,5.0,155.779,2.333375455445336,3,28,0.7777918184817786,11.4,5660984,5.0,23223980032,Small
4802,rank_assignments_borda,evaluate_suitability_new,5,5,5,4.094997233343098,0.8189994466686196,0.1637998893337239,31.83,37.0,1.0,5.0,59.224000000000004,2.2581453634085213,3,27,0.7527151211361738,14.5,4530989,4.9,23223980032,Small
4802,rank_assignments_approval,evaluate_suitability_new,5,5,5,4.094997233343097,0.8189994466686195,0.16379988933372389,17.565,37.0,1.0,5.0,21.217,1.2581453634085213,2,28,0.6290726817042607,14.5,4081805,0.0,23223721984,Small
4802,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.316765940826091,0.772255313608697,0.09267063763304365,110.878,37.0,1.0,5.0,245.301,3.3356963838166838,4,27,0.8339240959541709,13.5,4549158,6.3,23223930880,Small
4802,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,2.4178172704488494,0.8059390901496165,0.09671269081795397,35.677,37.0,1.0,5.0,63.813,3.2346450541939262,3,31,1.0782150180646422,15.0,3978684,0.0,23223742464,Small
4802,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,4.0473781857240505,0.8094756371448101,0.16189512742896203,59.387,37.0,1.0,5.0,48.132000000000005,1.346580737558181,3,27,0.44886024585272705,13.6,2969140,0.0,23223742464,Small
4802,rank_assignments_range,evaluate_suitability_new,5,5,5,3.94533736939752,0.789067473879504,0.1578134947759008,11.98,37.0,1.0,5.0,15.625,1.4622269960615826,3,22,0.4874089986871942,14.4,3338928,7.7,23223742464,Small
4802,cbba_task_allocation,evaluate_suitability_new,5,5,5,4.217446212934934,0.8434892425869869,0.1686978485173974,36.981,37.0,1.0,5.0,24.083,1.4350161117078408,4,20,0.3587540279269602,15.5,3581627,7.7,23223296000,Small
4802,ssia_task_allocation,evaluate_suitability_new,5,5,5,4.217446212934934,0.8434892425869869,0.1686978485173974,7.672,37.0,1.0,5.0,9.395,2.435016111707841,4,20,0.6087540279269602,15.5,3842939,7.1,23223742464,Small
4802,ilp_task_allocation,evaluate_suitability_new,5,5,5,4.217446212934934,0.8434892425869869,0.1686978485173974,6184.766,37.0,1.0,5.0,9254.279999999999,1.4350161117078408,3,20,0.4783387039026136,15.5,12677794,2.4,23223345152,Small
4802,jv_task_allocation,evaluate_suitability_new,5,5,5,4.217446212934934,0.8434892425869869,0.1686978485173974,41.9,37.0,1.0,5.0,53.527,1.4350161117078408,3,21,0.4783387039026136,14.4,3926341,0.0,23223087104,Small
4803,rank_assignments_borda,evaluate_suitability_new,5,5,5,1.5749601275917064,0.7874800637958532,0.06299840510366826,30.509,32.0,1.0,5.0,109.085,5.107627948204453,7,31,0.729661135457779,7.5,5453145,4.3,23223275520,Small
4803,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.3370860305844827,0.8342715076461207,0.1334834412233793,18.007,32.0,1.0,5.0,37.678,2.660485246730271,5,31,0.5320970493460542,10.75,4723103,0.0,23223275520,Small
4803,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,1.7296346456202616,0.8648173228101308,0.06918538582481046,108.645,32.0,1.0,5.0,351.36899999999997,3.378481536155132,5,30,0.6756963072310265,7.5,4658396,0.0,23224168448,Small
4803,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,1.677580122958274,0.838790061479137,0.06710320491833097,33.177,32.0,1.0,5.0,110.721,4.063010101065597,3,29,1.354336700355199,7.0,3743280,11.8,23224168448,Small
4803,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.3459902787826175,0.8364975696956544,0.1338396111513047,58.59,32.0,1.0,5.0,357.122,4.193561635180387,7,27,0.5990802335971982,8.25,7219486,4.2,23224168448,Small
4803,rank_assignments_range,evaluate_suitability_new,5,5,5,3.345502045211677,0.8363755113029192,0.13382008180846708,10.772,32.0,1.0,5.0,50.833,4.8066949267745365,6,29,0.8011158211290894,9.0,5443546,0.0,23224623104,Small
4803,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.3459902787826175,0.8364975696956544,0.1338396111513047,38.32,32.0,1.0,5.0,60.547,1.762125902992776,5,28,0.3524251805985552,8.25,5109683,0.0,23224881152,Small
4803,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.3459902787826175,0.8364975696956544,0.1338396111513047,7.523,32.0,1.0,5.0,28.464,3.4828563004149027,5,29,0.6965712600829805,8.25,4207667,6.7,23225327616,Small
4803,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.3459902787826175,0.8364975696956544,0.1338396111513047,6890.111,32.0,1.0,5.0,9268.679,1.762125902992776,6,25,0.293687650498796,10.0,14309570,4.2,23226679296,Small
4803,jv_task_allocation,evaluate_suitability_new,5,5,5,3.3459902787826175,0.8364975696956544,0.1338396111513047,41.193,32.0,1.0,5.0,108.85300000000001,3.4828563004149027,5,27,0.6965712600829805,8.25,5030606,0.0,23225974784,Small
4804,rank_assignments_borda,evaluate_suitability_new,5,5,5,2.4508278418052853,0.8169426139350952,0.09803311367221142,30.618,32.0,1.0,5.0,199.6,1.8637665592552812,13,76,0.1433666584042524,16.0,10472396,3.4,23227244544,Small
