Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
7681,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.7416289170130295,0.9354072292532574,0.1496651566805212,29.062,25.0,1.0,5.0,19.506,0.6756338899196042,1,109,0.6756338899196042,104.0,16565031,2.1,23313432576,Large
7681,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.4172628069326336,0.8543157017331584,0.13669051227730533,16.477,25.0,1.0,5.0,9.134,1.0,1,109,1.0,67.0,15260281,4.0,23313674240,Large
7681,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.659996263951805,0.8866654213172683,0.10639985055807219,160.722,25.0,1.0,5.0,443.997,1.981203007518797,3,109,0.6604010025062657,59.5,17806578,3.4,23313739776,Large
7681,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.4172628069326336,0.8543157017331584,0.13669051227730533,30.128,25.0,1.0,5.0,22.383,1.0,1,46,1.0,37.0,9292588,6.1,23313739776,Large
7681,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.4172628069326336,0.8543157017331584,0.13669051227730533,48.204,25.0,1.0,5.0,45.536,0.0,5,46,0.0,28.666666666666668,13656646,2.2,23313940480,Large
7681,rank_assignments_range,evaluate_suitability_new,5,5,5,2.659996263951805,0.8866654213172683,0.10639985055807219,9.926,25.0,1.0,5.0,37.237,1.6756338899196042,2,46,0.8378169449598021,44.0,9731864,6.1,23313596416,Large
7681,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.7416289170130295,0.9354072292532574,0.1496651566805212,34.923,25.0,1.0,5.0,17.427,0.6756338899196042,1,46,0.6756338899196042,44.0,6578172,4.3,23313448960,Large
7681,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.4172628069326336,0.8543157017331584,0.13669051227730533,7.2,25.0,1.0,5.0,4.251,1.0,1,46,1.0,38.5,7603469,3.8,23312875520,Large
7681,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.7416289170130295,0.9354072292532574,0.1496651566805212,7420.972,25.0,1.0,5.0,5415.567,0.6756338899196042,1,128,0.6756338899196042,123.0,15793864,1.9,23313793024,Large
7681,jv_task_allocation,evaluate_suitability_new,5,5,5,3.7416289170130295,0.9354072292532574,0.1496651566805212,150.599,25.0,1.0,5.0,115.48899999999999,0.6756338899196042,6,46,0.11260564831993403,29.666666666666668,18311475,4.9,23313489920,Large
