Run ID,Method,Suitability Method,Num Robots,Num Tasks,Num Candidates,Total Score,Task Normalized Score,Score Density,Length,total_reward,overall_success_rate,total_success,total_reassignment_time,total_reassignment_score,total_reassignments,Total Time Steps,Average Reassignment Score,Average Path Length,Execution Time,CPU Usage,Memory Usage,Map Size
1,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.4655758407259007,0.8663939601814752,0.13862303362903602,35.326,30.0,1.0,5.0,187.24300000000002,4.88196837176429,9,78,0.5424409301960322,28.5,1865684934,8.6,23195955200,Medium
1,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.063433165473982,0.7658582913684955,0.12253732661895927,19.211,30.0,1.0,5.0,63.363,4.96448449509674,8,78,0.6205605618870925,33.25,10967091,2.7,23196413952,Medium
1,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.4191936514865686,0.8547984128716422,0.13676774605946274,188.829,30.0,1.0,5.0,543.0680000000001,4.327356916792691,8,60,0.5409196145990863,26.0,6046143,9.1,23196413952,Medium
1,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.0668345260181993,0.7667086315045498,0.12267338104072797,38.264,30.0,1.0,5.0,183.064,4.437172271506005,8,111,0.5546465339382506,40.25,8935620,0.0,23196413952,Medium
1,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.1246576552699,0.781164413817475,0.12498630621079601,56.311,30.0,1.0,5.0,270.428,4.829565592470754,9,141,0.5366183991634171,33.25,10271329,2.9,23196413952,Medium
1,rank_assignments_range,evaluate_suitability_new,5,5,5,3.362752893365138,0.8406882233412845,0.1345101157346055,12.248,30.0,1.0,5.0,158.78200000000004,4.327356916792691,11,142,0.39339608334479004,35.75,13830280,6.4,23197188096,Medium
1,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.718513379377725,0.9296283448444312,0.148740535175109,42.438,30.0,1.0,5.0,130.105,5.185118203125406,9,85,0.5761242447917119,28.5,7460139,7.7,23197188096,Medium
1,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.7185133793777254,0.9296283448444314,0.14874053517510902,9.377,30.0,1.0,5.0,30.903000000000002,4.2959625408605,8,85,0.5369953176075625,28.5,5880648,0.0,23197188096,Medium
1,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.718513379377725,0.9296283448444312,0.148740535175109,6558.415,30.0,1.0,5.0,31649.640999999996,5.185118203125406,8,85,0.6481397753906758,28.5,41106912,3.0,23197687808,Medium
1,jv_task_allocation,evaluate_suitability_new,5,5,5,3.718513379377725,0.9296283448444312,0.148740535175109,58.177,30.0,1.0,5.0,246.351,4.2959625408605,8,75,0.5369953176075625,28.5,10049204,5.9,23198015488,Medium
2,rank_assignments_borda,evaluate_suitability_new,5,5,5,1.678793256433008,0.839396628216504,0.06715173025732031,32.133,35.0,1.0,5.0,79.082,2.5797955545854703,5,128,0.515959110917094,35.5,5878959,2.1,23198720000,Medium
2,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.7516223880856687,0.9379055970214172,0.15006489552342675,18.102,35.0,1.0,5.0,8.016,0.8891556622649058,1,65,0.8891556622649058,37.0,4639521,6.3,23198720000,Medium
2,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.7516223880856687,0.9379055970214172,0.15006489552342675,115.924,35.0,1.0,5.0,213.231,1.7783113245298117,3,119,0.5927704415099372,37.0,6015887,0.0,23199084544,Medium
2,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.427256278005273,0.8568140695013182,0.13709025112021092,36.924,35.0,1.0,5.0,37.754,0.0,2,102,0.0,34.5,5007140,10.5,23199084544,Medium
2,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.269556834591544,0.817389208647886,0.13078227338366177,59.523,35.0,1.0,5.0,54.795,1.7783113245298117,2,69,0.8891556622649058,25.75,5348577,0.0,23199543296,Medium
2,rank_assignments_range,evaluate_suitability_new,5,5,5,1.9032830523513753,0.9516415261756876,0.07613132209405502,10.651,35.0,1.0,5.0,31.139,1.8891556622649057,3,146,0.6297185540883019,15.0,5422526,5.3,23199543296,Medium
2,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.7516223880856687,0.9379055970214172,0.15006489552342675,44.258,35.0,1.0,5.0,49.28,1.7783113245298117,3,83,0.5927704415099372,27.0,4438022,0.0,23199543296,Medium
2,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.59392294467194,0.898480736167985,0.1437569177868776,7.756,35.0,1.0,5.0,11.062,0.8891556622649058,2,68,0.4445778311324529,37.0,6385667,4.5,23199997952,Medium
2,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.7516223880856687,0.9379055970214172,0.15006489552342675,5956.458,35.0,1.0,5.0,3659.6850000000004,0.8891556622649058,3,97,0.2963852207549686,27.0,9228861,6.2,23200444416,Medium
2,jv_task_allocation,evaluate_suitability_new,5,5,5,3.7516223880856687,0.9379055970214172,0.15006489552342675,42.186,35.0,1.0,5.0,72.319,1.7783113245298117,3,97,0.5927704415099372,27.0,6530508,4.3,23200444416,Medium
3,rank_assignments_borda,evaluate_suitability_new,5,5,5,3.679876467809032,0.7359752935618065,0.14719505871236127,30.504,37.0,1.0,5.0,204.375,5.982551462143299,9,52,0.6647279402381443,28.6,10437458,1.5,23200444416,Medium
3,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.5982438147478075,0.7196487629495615,0.1439297525899123,17.355,37.0,1.0,5.0,66.199,4.3690697058043995,9,76,0.4854521895338222,28.6,8222398,3.7,23200890880,Medium
3,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,2.0208729454514724,0.6736243151504908,0.0808349178180589,114.056,37.0,1.0,5.0,519.4380000000001,6.653570180189523,9,63,0.7392855755766137,28.666666666666668,7953175,3.7,23201808384,Medium
3,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.679876467809032,0.7359752935618065,0.14719505871236127,35.119,37.0,1.0,5.0,200.00599999999997,4.494566657831964,8,51,0.5618208322289955,28.6,9359999,3.2,23201808384,Medium
3,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,2.5898508471711668,0.8632836157237223,0.10359403388684667,65.081,37.0,1.0,5.0,363.992,5.982551462143299,8,60,0.7478189327679123,22.666666666666668,9157902,3.2,23201808384,Medium
3,rank_assignments_range,evaluate_suitability_new,5,5,5,3.9757948351559707,0.7951589670311942,0.15903179340623882,10.693,37.0,1.0,5.0,39.862,4.303118650057425,8,51,0.5378898312571782,24.2,7280510,4.0,23202168832,Medium
3,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.975794835155971,0.7951589670311943,0.15903179340623885,36.922,37.0,1.0,5.0,83.208,5.16087993639014,8,51,0.6451099920487675,24.2,6536849,4.5,23203528704,Medium
3,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.975794835155971,0.7951589670311943,0.15903179340623885,7.693,37.0,1.0,5.0,39.079,5.16087993639014,8,51,0.6451099920487675,24.2,8769691,3.3,23203270656,Medium
3,ilp_task_allocation,evaluate_suitability_new,5,5,5,3.975794835155971,0.7951589670311943,0.15903179340623885,8185.859,37.0,1.0,5.0,30425.820999999996,5.160879936390141,8,44,0.6451099920487676,23.4,37335390,4.1,23200579584,Medium
3,jv_task_allocation,evaluate_suitability_new,5,5,5,3.975794835155971,0.7951589670311943,0.15903179340623885,48.387,37.0,1.0,5.0,125.791,5.16087993639014,8,51,0.6451099920487675,24.2,7838617,0.0,23201234944,Medium
4,rank_assignments_borda,evaluate_suitability_new,5,5,5,1.309016774411628,0.654508387205814,0.052360670976465115,30.835,34.0,1.0,5.0,141.00300000000001,4.419404262046582,11,75,0.40176402382241655,14.5,8841379,5.4,23202832384,Medium
4,rank_assignments_approval,evaluate_suitability_new,5,5,5,3.4847157621406906,0.8711789405351726,0.13938863048562763,17.23,34.0,1.0,5.0,88.89699999999999,4.461213330171439,9,55,0.4956903700190488,20.25,8057234,3.7,23203278848,Medium
4,rank_assignments_majority_judgment,evaluate_suitability_new,5,5,5,3.3140293057399486,0.8285073264349871,0.13256117222959796,110.202,34.0,1.0,5.0,511.079,5.197323085078187,8,37,0.6496653856347734,11.75,6105116,0.0,23203749888,Medium
4,rank_assignments_cumulative_voting,evaluate_suitability_new,5,5,5,3.528315020025663,0.8820787550064157,0.14113260080102652,35.401,34.0,1.0,5.0,228.88000000000005,6.176735902836869,9,30,0.6863039892040965,16.75,9399311,3.2,23203491840,Medium
4,rank_assignments_condorcet_method,evaluate_suitability_new,5,5,5,3.314029305739949,0.8285073264349873,0.13256117222959796,60.738,34.0,1.0,5.0,288.63000000000005,4.823526813322732,9,38,0.5359474237025258,11.75,6239406,4.8,23203491840,Medium
4,rank_assignments_range,evaluate_suitability_new,5,5,5,3.2119884894134185,0.8029971223533546,0.12847953957653674,10.755,34.0,1.0,5.0,51.429,6.178526092596984,9,30,0.6865028991774427,13.75,6560917,8.3,23203201024,Medium
4,cbba_task_allocation,evaluate_suitability_new,5,5,5,3.6099476730868876,0.9024869182717219,0.1443979069234755,44.268,34.0,1.0,5.0,167.63199999999998,5.197323085078187,8,30,0.6496653856347734,17.25,7280539,0.0,23203201024,Medium
4,ssia_task_allocation,evaluate_suitability_new,5,5,5,3.6099476730868876,0.9024869182717219,0.1443979069234755,7.572,34.0,1.0,5.0,20.317999999999998,5.197323085078187,8,30,0.6496653856347734,17.25,5795840,5.0,23203647488,Medium
