Method,Robots,Tasks,Candidates,Score,Length
rank_assignments_borda,10,10,25,4.50535902613134,188.7
rank_assignments_approval,10,10,25,3.3338329356534975,139.6
rank_assignments_majority_judgment,10,10,25,4.14778642402559,273.4
rank_assignments_cumulative_voting,10,10,25,3.9995161475012355,211.4
rank_assignments_condorcet_method,10,10,25,4.236337190519766,3320.1
rank_assignments_range,10,10,25,4.416808259637165,87.4
cbba_task_allocation,10,10,25,4.50535902613134,76.7
ssia_task_allocation,10,10,25,4.372592625575978,823.7
ilp_task_allocation,10,10,25,4.50535902613134,22426.2
jv_task_allocation,10,10,25,4.50535902613134,54.2
rank_assignments_borda,10,10,25,2.4693949461391322,187.9
rank_assignments_approval,10,10,25,0.835799859055673,145.2
rank_assignments_majority_judgment,10,10,25,1.8752642706131077,259.1
rank_assignments_cumulative_voting,10,10,25,2.2252088996275043,220.6
rank_assignments_condorcet_method,10,10,25,2.6244337058290546,3202.5
rank_assignments_range,10,10,25,2.6283096748213026,105.3
cbba_task_allocation,10,10,25,2.849239907379442,62.3
ssia_task_allocation,10,10,25,2.849239907379442,847.2
ilp_task_allocation,10,10,25,2.849239907379442,20699.3
jv_task_allocation,10,10,25,2.849239907379442,57.6
rank_assignments_borda,10,10,25,3.243481324876674,178.9
rank_assignments_approval,10,10,25,2.3780126849894287,133.8
rank_assignments_majority_judgment,10,10,25,1.6226215644820294,257.8
rank_assignments_cumulative_voting,10,10,25,4.142283298097251,221.5
rank_assignments_condorcet_method,10,10,25,4.344817140513079,3152.6
rank_assignments_range,10,10,25,4.069623342063466,93.0
cbba_task_allocation,10,10,25,5.282801636637109,61.7
ssia_task_allocation,10,10,25,5.360321016482072,1120.0
ilp_task_allocation,10,10,25,5.360321016482072,20741.5
jv_task_allocation,10,10,25,5.360321016482072,54.9
rank_assignments_borda,10,10,50,5.848454031322839,358.4
rank_assignments_approval,10,10,50,2.7534481022853114,268.3
rank_assignments_majority_judgment,10,10,50,2.952884324977348,474.4
rank_assignments_cumulative_voting,10,10,50,4.819742273230645,413.2
rank_assignments_condorcet_method,10,10,50,6.083308164703514,13328.7
rank_assignments_range,10,10,50,5.866253901137622,131.7
cbba_task_allocation,10,10,50,6.255430775508886,87.8
ssia_task_allocation,10,10,50,6.00736876000501,1015.6
ilp_task_allocation,10,10,50,6.255430775508886,21829.8
jv_task_allocation,10,10,50,6.255430775508886,62.2
rank_assignments_borda,10,10,50,5.057353658827118,378.0
rank_assignments_approval,10,10,50,4.103268766406566,285.5
rank_assignments_majority_judgment,10,10,50,3.234068257324071,444.0
rank_assignments_cumulative_voting,10,10,50,5.096113348749599,411.9
rank_assignments_condorcet_method,10,10,50,5.190120059382481,13557.6
rank_assignments_range,10,10,50,5.363555209214716,133.8
cbba_task_allocation,10,10,50,5.659112307444497,64.4
ssia_task_allocation,10,10,50,5.61489667338331,983.5
ilp_task_allocation,10,10,50,5.659112307444496,22209.0
jv_task_allocation,10,10,50,5.659112307444496,55.6
rank_assignments_borda,10,10,50,2.2064129668780836,485.1
rank_assignments_approval,10,10,50,2.451726568005638,285.8
rank_assignments_majority_judgment,10,10,50,1.6370683579985907,457.3
rank_assignments_cumulative_voting,10,10,50,3.172656800563777,398.1
rank_assignments_condorcet_method,10,10,50,3.416698747278407,13298.0
rank_assignments_range,10,10,50,3.30542320111914,507.9
cbba_task_allocation,10,10,50,4.09957401154902,80.1
ssia_task_allocation,10,10,50,3.3044397463002113,8025.9
ilp_task_allocation,10,10,50,4.223605019300958,37456.3
jv_task_allocation,10,10,50,4.223605019300958,66.7
rank_assignments_borda,10,10,50,3.0015101177891874,385.4
rank_assignments_approval,10,10,50,3.3038356991845363,270.8
rank_assignments_majority_judgment,10,10,50,3.2495721332930634,575.0
rank_assignments_cumulative_voting,10,10,50,3.0557736836806604,426.8
rank_assignments_condorcet_method,10,10,50,3.292207792207792,13226.2
rank_assignments_range,10,10,50,3.540269807711668,570.5
cbba_task_allocation,10,10,50,3.5557736836806604,58.0
ssia_task_allocation,10,10,50,3.5557736836806604,6498.8
ilp_task_allocation,10,10,50,3.5557736836806604,23614.4
jv_task_allocation,10,10,50,3.5557736836806604,56.9
rank_assignments_borda,10,10,50,2.707094398139174,377.3
rank_assignments_approval,10,10,50,3.0207691533272927,282.1
rank_assignments_majority_judgment,10,10,50,2.405896371359752,471.0
rank_assignments_cumulative_voting,10,10,50,2.995217345528015,447.0
rank_assignments_condorcet_method,10,10,50,3.3285506788613484,12630.1
rank_assignments_range,10,10,50,3.549480911419488,549.1
cbba_task_allocation,10,10,50,3.638031677913663,96.9
ssia_task_allocation,10,10,50,3.505265277358301,7109.1
ilp_task_allocation,10,10,50,3.638031677913663,23460.8
jv_task_allocation,10,10,50,3.638031677913663,70.5
rank_assignments_borda,10,10,100,4.725359296600198,735.3
rank_assignments_approval,10,10,100,3.08854323970603,535.0
rank_assignments_majority_judgment,10,10,100,3.0652874257525418,862.0
rank_assignments_cumulative_voting,10,10,100,5.192771569515755,827.0
rank_assignments_condorcet_method,10,10,100,4.903653870243609,56021.2
rank_assignments_range,10,10,100,5.198227513654461,760.8
cbba_task_allocation,10,10,100,5.236987203576943,84.5
ssia_task_allocation,10,10,100,5.244739141561438,9263.5
ilp_task_allocation,10,10,100,5.244739141561439,27132.4
jv_task_allocation,10,10,100,5.244739141561439,53.6
rank_assignments_borda,10,10,100,4.929140888248863,743.5
rank_assignments_approval,10,10,100,2.4336246746330183,526.7
rank_assignments_majority_judgment,10,10,100,2.4336246746330183,855.3
rank_assignments_cumulative_voting,10,10,100,4.9258614395841445,828.7
rank_assignments_condorcet_method,10,10,100,5.0642032826500145,51567.3
rank_assignments_range,10,10,100,5.060923833985297,725.0
cbba_task_allocation,10,10,100,5.409164522960093,54.1
ssia_task_allocation,10,10,100,5.409164522960093,7121.1
ilp_task_allocation,10,10,100,5.409164522960092,21970.7
jv_task_allocation,10,10,100,5.409164522960093,53.4
rank_assignments_borda,10,10,100,3.419235745164242,735.4
rank_assignments_approval,10,10,100,3.8252290345313598,528.6
rank_assignments_majority_judgment,10,10,100,2.7050739957716696,823.7
rank_assignments_cumulative_voting,10,10,100,4.387805160245284,778.1
rank_assignments_condorcet_method,10,10,100,4.531216012958463,52539.0
rank_assignments_range,10,10,100,4.531216012958463,721.4
cbba_task_allocation,10,10,100,4.752146245516602,58.2
ssia_task_allocation,10,10,100,4.752146245516602,10512.3
ilp_task_allocation,10,10,100,4.752146245516602,20832.9
jv_task_allocation,10,10,100,4.752146245516602,477.7
rank_assignments_borda,10,10,100,4.740812835309551,704.1
rank_assignments_approval,10,10,100,4.047715951862095,537.0
rank_assignments_majority_judgment,10,10,100,3.364561954407508,1168.8
rank_assignments_cumulative_voting,10,10,100,5.965022516532409,802.5
rank_assignments_condorcet_method,10,10,100,5.082176839811355,52188.0
rank_assignments_range,10,10,100,5.788307918035457,734.2
cbba_task_allocation,10,10,100,6.8619513288881695,61.2
ssia_task_allocation,10,10,100,6.8619513288881695,10460.3
ilp_task_allocation,10,10,100,6.861951328888169,25548.0
jv_task_allocation,10,10,100,6.8619513288881695,58.4
rank_assignments_borda,10,10,100,5.176571809751288,722.1
rank_assignments_approval,10,10,100,2.524533765542109,547.3
rank_assignments_majority_judgment,10,10,100,4.227896294486033,861.9
rank_assignments_cumulative_voting,10,10,100,4.753618634161862,841.8
rank_assignments_condorcet_method,10,10,100,6.278454423261808,52425.6
rank_assignments_range,10,10,100,6.437369151943978,734.0
cbba_task_allocation,10,10,100,6.561400159695916,64.2
ssia_task_allocation,10,10,100,6.561400159695917,11071.8
ilp_task_allocation,10,10,100,6.561400159695916,31559.2
jv_task_allocation,10,10,100,6.561400159695916,57.1
rank_assignments_borda,10,12,10,4.898375984769597,85.8
rank_assignments_approval,10,12,10,1.6043491392328604,67.5
rank_assignments_majority_judgment,10,12,10,3.0448001610792303,159.8
rank_assignments_cumulative_voting,10,12,10,4.943320245645827,97.9
rank_assignments_condorcet_method,10,12,10,4.77665357897916,474.7
rank_assignments_range,10,12,10,4.648323769254001,542.2
cbba_task_allocation,10,12,10,6.8000471817896315,94.5
ssia_task_allocation,10,12,10,7.247084857860643,14110.5
ilp_task_allocation,10,12,10,7.343387562339315,27696.4
jv_task_allocation,10,12,10,7.343387562339315,58.3
rank_assignments_borda,10,12,10,4.436430953057124,85.9
rank_assignments_approval,10,12,10,3.372445384073291,66.2
rank_assignments_majority_judgment,10,12,10,3.260042283298097,175.7
rank_assignments_cumulative_voting,10,12,10,3.332799143574929,100.6
rank_assignments_condorcet_method,10,12,10,4.408909080149982,483.2
rank_assignments_range,10,12,10,4.1592670894996475,609.0
cbba_task_allocation,10,12,10,4.387805160245285,86.1
ssia_task_allocation,10,12,10,5.427269571802719,13304.7
ilp_task_allocation,10,12,10,5.435021509787216,25983.3
jv_task_allocation,10,12,10,5.435021509787216,57.5
rank_assignments_borda,10,12,10,1.579804076626374,82.1
rank_assignments_approval,10,12,10,1.579804076626374,61.8
rank_assignments_majority_judgment,10,12,10,1.4770260747004933,149.7
rank_assignments_cumulative_voting,10,12,10,1.3041377227423738,101.1
rank_assignments_condorcet_method,10,12,10,2.5382758374237158,473.6
rank_assignments_range,10,12,10,1.5802067747034907,581.4
cbba_task_allocation,10,12,10,3.301418895915612,62.6
ssia_task_allocation,10,12,10,3.3014188959156114,12009.3
ilp_task_allocation,10,12,10,3.301418895915612,26250.3
jv_task_allocation,10,12,10,3.301418895915612,61.4
rank_assignments_borda,10,12,10,0.835799859055673,85.8
rank_assignments_approval,10,12,10,1.3558844256518674,63.7
rank_assignments_majority_judgment,10,12,10,1.514799154334038,151.0
rank_assignments_cumulative_voting,10,12,10,1.4799154334038054,93.2
rank_assignments_condorcet_method,10,12,10,1.514799154334038,480.0
rank_assignments_range,10,12,10,1.8752642706131077,639.9
cbba_task_allocation,10,12,10,1.7977448907681466,65.6
ssia_task_allocation,10,12,10,1.8752642706131077,11600.1
ilp_task_allocation,10,12,10,1.8752642706131077,24217.0
jv_task_allocation,10,12,10,1.8752642706131077,53.1
rank_assignments_borda,10,12,10,1.882408391205697,88.5
rank_assignments_approval,10,12,10,3.0613107822410144,63.3
rank_assignments_majority_judgment,10,12,10,2.613557087470672,151.6
rank_assignments_cumulative_voting,10,12,10,3.4179968337708835,91.9
rank_assignments_condorcet_method,10,12,10,4.321268140841232,490.4
rank_assignments_range,10,12,10,3.6151370626171304,655.9
cbba_task_allocation,10,12,10,4.409818907335407,74.3
ssia_task_allocation,10,12,10,4.409818907335408,11516.7
ilp_task_allocation,10,12,10,4.409818907335408,22312.6
jv_task_allocation,10,12,10,4.409818907335407,57.6
rank_assignments_borda,10,12,25,1.8227625088090202,184.6
rank_assignments_approval,10,12,25,1.7607470049330511,138.7
rank_assignments_majority_judgment,10,12,25,1.6299506694855532,263.2
rank_assignments_cumulative_voting,10,12,25,2.5083861874559545,209.9
rank_assignments_condorcet_method,10,12,25,2.6169133192389005,3204.4
rank_assignments_range,10,12,25,2.6169133192389005,649.7
cbba_task_allocation,10,12,25,2.775828047921071,66.5
ssia_task_allocation,10,12,25,2.775828047921071,10131.0
ilp_task_allocation,10,12,25,2.7758280479210713,22778.6
jv_task_allocation,10,12,25,2.775828047921071,57.7
rank_assignments_borda,10,12,25,2.652552099063727,182.0
rank_assignments_approval,10,12,25,1.8584012886338468,138.8
rank_assignments_majority_judgment,10,12,25,0.7681465821000705,264.9
rank_assignments_cumulative_voting,10,12,25,1.6103392731299708,211.4
rank_assignments_condorcet_method,10,12,25,2.098288533172254,3117.3
rank_assignments_range,10,12,25,2.528521091311789,618.3
cbba_task_allocation,10,12,25,2.652552099063727,61.8
ssia_task_allocation,10,12,25,2.652552099063727,11508.2
ilp_task_allocation,10,12,25,2.652552099063727,22311.4
jv_task_allocation,10,12,25,2.652552099063727,64.1
rank_assignments_borda,10,12,25,3.9982149055387515,199.3
rank_assignments_approval,10,12,25,3.481022853115876,153.5
rank_assignments_majority_judgment,10,12,25,2.626950568811034,281.7
rank_assignments_cumulative_voting,10,12,25,4.064106378406969,222.6
rank_assignments_condorcet_method,10,12,25,5.0845936430802805,3142.6
rank_assignments_range,10,12,25,5.154361084940745,711.2
cbba_task_allocation,10,12,25,4.762183495088736,85.8
ssia_task_allocation,10,12,25,5.176633444075304,14076.6
ilp_task_allocation,10,12,25,5.538082015173303,26249.4
jv_task_allocation,10,12,25,5.538082015173303,60.4
rank_assignments_borda,10,12,25,3.5941105406221685,199.6
rank_assignments_approval,10,12,25,3.8749421121514147,149.7
rank_assignments_majority_judgment,10,12,25,3.5814960233564883,288.4
rank_assignments_cumulative_voting,10,12,25,2.8232155441457767,216.2
rank_assignments_condorcet_method,10,12,25,4.398902647739857,3182.6
rank_assignments_range,10,12,25,4.449290244639082,736.6
cbba_task_allocation,10,12,25,4.59270109735226,60.2
ssia_task_allocation,10,12,25,4.59270109735226,11959.9
ilp_task_allocation,10,12,25,4.59270109735226,27853.8
jv_task_allocation,10,12,25,4.59270109735226,58.3
rank_assignments_borda,10,12,25,2.1674720628208997,193.6
rank_assignments_approval,10,12,25,1.3097754958220074,145.5
rank_assignments_majority_judgment,10,12,25,1.612101077217356,267.2
rank_assignments_cumulative_voting,10,12,25,1.918302627604953,216.7
rank_assignments_condorcet_method,10,12,25,2.3845263263867915,3150.6
rank_assignments_range,10,12,25,2.5628209000302022,636.8
cbba_task_allocation,10,12,25,2.845766636464311,59.7
ssia_task_allocation,10,12,25,2.845766636464311,11054.6
ilp_task_allocation,10,12,25,2.845766636464311,22519.3
jv_task_allocation,10,12,25,2.845766636464311,54.7
rank_assignments_borda,10,12,50,5.1412765529044595,381.9
rank_assignments_approval,10,12,50,3.8806000201349033,284.5
rank_assignments_majority_judgment,10,12,50,2.750226517668378,490.9
rank_assignments_cumulative_voting,10,12,50,5.3631870848115195,417.1
rank_assignments_condorcet_method,10,12,50,4.72654471526391,13094.3
rank_assignments_range,10,12,50,5.576961899712693,784.4
cbba_task_allocation,10,12,50,6.5100510735359745,92.9
ssia_task_allocation,10,12,50,6.353045404208194,19413.7
ilp_task_allocation,10,12,50,6.6185782053189195,31238.4
jv_task_allocation,10,12,50,6.6185782053189195,62.9
rank_assignments_borda,10,12,50,5.412936060921149,381.2
rank_assignments_approval,10,12,50,4.61290647337159,292.7
rank_assignments_majority_judgment,10,12,50,4.504379341588644,482.7
rank_assignments_cumulative_voting,10,12,50,5.77139521360278,430.1
rank_assignments_condorcet_method,10,12,50,5.564861437301563,13318.2
rank_assignments_range,10,12,50,6.105325067263644,693.4
cbba_task_allocation,10,12,50,6.76909921975699,68.1
ssia_task_allocation,10,12,50,6.658008658008658,12529.0
ilp_task_allocation,10,12,50,6.854370537586448,26310.9
jv_task_allocation,10,12,50,6.8543705375864485,61.4
rank_assignments_borda,10,12,50,4.625339161696343,371.5
rank_assignments_approval,10,12,50,3.015724745105182,290.9
rank_assignments_majority_judgment,10,12,50,1.3041377227423738,482.9
rank_assignments_cumulative_voting,10,12,50,4.591925903553811,417.0
rank_assignments_condorcet_method,10,12,50,5.297352260142958,12680.9
rank_assignments_range,10,12,50,4.597332125239102,740.4
cbba_task_allocation,10,12,50,6.296163686009239,80.8
ssia_task_allocation,10,12,50,6.1821806100875865,14718.5
ilp_task_allocation,10,12,50,6.296163686009239,27674.4
jv_task_allocation,10,12,50,6.296163686009239,58.7
rank_assignments_borda,10,12,50,5.512382965871337,376.1
rank_assignments_approval,10,12,50,3.819289237893889,277.0
rank_assignments_majority_judgment,10,12,50,5.450367461995368,469.5
rank_assignments_cumulative_voting,10,12,50,5.225561260444981,425.7
rank_assignments_condorcet_method,10,12,50,5.458119399979864,13137.0
rank_assignments_range,10,12,50,5.620910097654283,737.0
cbba_task_allocation,10,12,50,3.8950468136514647,95.0
ssia_task_allocation,10,12,50,5.617034128662036,12122.1
ilp_task_allocation,10,12,50,5.764320950367463,21360.8
jv_task_allocation,10,12,50,5.764320950367463,60.8
rank_assignments_borda,10,12,50,5.633281766461244,374.9
rank_assignments_approval,10,12,50,5.3517366354575655,284.7
rank_assignments_majority_judgment,10,12,50,4.4296788482834994,468.6
rank_assignments_cumulative_voting,10,12,50,6.481696142782598,412.9
rank_assignments_condorcet_method,10,12,50,5.7110943320245635,12743.8
rank_assignments_range,10,12,50,6.212251474190051,745.7
cbba_task_allocation,10,12,50,6.747607750554669,102.9
ssia_task_allocation,10,12,50,6.611426557938186,13591.3
ilp_task_allocation,10,12,50,8.15292336517261,26073.9
jv_task_allocation,10,12,50,8.15292336517261,64.4
rank_assignments_borda,10,12,100,0.8969288123557607,709.7
rank_assignments_approval,10,12,100,0.8527131782945736,569.2
rank_assignments_majority_judgment,10,12,100,2.1727574750830563,837.0
rank_assignments_cumulative_voting,10,12,100,2.990164099466425,742.3
rank_assignments_condorcet_method,10,12,100,3.01887585755862,51193.7
rank_assignments_range,10,12,100,3.0996746860682993,883.0
cbba_task_allocation,10,12,100,3.917081310451668,70.6
ssia_task_allocation,10,12,100,3.971344876343141,14012.6
ilp_task_allocation,10,12,100,3.971344876343141,21348.8
jv_task_allocation,10,12,100,3.971344876343141,54.2
rank_assignments_borda,10,12,100,2.785582794032998,765.5
rank_assignments_approval,10,12,100,1.8877674311013561,538.9
rank_assignments_majority_judgment,10,12,100,2.8195912614517264,835.2
rank_assignments_cumulative_voting,10,12,100,4.050558128775775,815.7
rank_assignments_condorcet_method,10,12,100,4.236008120076152,52077.5
rank_assignments_range,10,12,100,4.542209670463748,844.5
cbba_task_allocation,10,12,100,3.65003208061174,70.1
ssia_task_allocation,10,12,100,4.4482029598308666,13383.4
ilp_task_allocation,10,12,100,4.736008120076152,22316.0
jv_task_allocation,10,12,100,4.736008120076152,64.7
rank_assignments_borda,10,12,100,5.001436490155684,948.1
rank_assignments_approval,10,12,100,3.228306519351295,779.2
rank_assignments_majority_judgment,10,12,100,2.0800362428269406,849.4
rank_assignments_cumulative_voting,10,12,100,4.547948118062662,808.2
rank_assignments_condorcet_method,10,12,100,4.912567936517954,50890.9
rank_assignments_range,10,12,100,5.50689243429439,827.9
cbba_task_allocation,10,12,100,6.145830797687791,106.5
ssia_task_allocation,10,12,100,5.921621116464935,13378.3
ilp_task_allocation,10,12,100,6.16908661164128,21499.5
jv_task_allocation,10,12,100,6.16908661164128,55.2
rank_assignments_borda,10,12,100,4.933806503573945,764.3
rank_assignments_approval,10,12,100,4.667944618255287,545.2
rank_assignments_majority_judgment,10,12,100,3.2824115466757045,969.6
rank_assignments_cumulative_voting,10,12,100,4.588311073505463,762.9
rank_assignments_condorcet_method,10,12,100,5.0724044994593545,52190.8
rank_assignments_range,10,12,100,4.970270199650636,860.1
cbba_task_allocation,10,12,100,6.158186716673352,102.8
ssia_task_allocation,10,12,100,5.790566182737316,11839.0
ilp_task_allocation,10,12,100,6.158186716673352,23433.4
jv_task_allocation,10,12,100,6.158186716673352,69.7
rank_assignments_borda,10,12,100,5.769454736044477,743.6
rank_assignments_approval,10,12,100,1.414426658612705,540.9
rank_assignments_majority_judgment,10,12,100,3.960857132098034,863.9
rank_assignments_cumulative_voting,10,12,100,7.043239091224178,833.7
rank_assignments_condorcet_method,10,12,100,5.613711254719599,51656.1
rank_assignments_range,10,12,100,6.142434309876171,994.5
cbba_task_allocation,10,12,100,6.158108717721713,70.4
ssia_task_allocation,10,12,100,7.392076300526505,16542.2
ilp_task_allocation,10,12,100,7.512231339286194,21173.7
jv_task_allocation,10,12,100,7.512231339286195,60.3
rank_assignments_borda,10,15,10,2.498516929096589,85.7
rank_assignments_approval,10,15,10,0.636766334440753,61.5
rank_assignments_majority_judgment,10,15,10,2.157555622671902,148.2
rank_assignments_cumulative_voting,10,15,10,2.0102688009664753,90.2
rank_assignments_condorcet_method,10,15,10,3.0777402489811507,480.1
rank_assignments_range,10,15,10,2.464632426571003,756.0
cbba_task_allocation,10,15,10,4.151491861141288,94.3
ssia_task_allocation,10,15,10,4.831087676747183,18930.4
ilp_task_allocation,10,15,10,4.919638443241359,33222.3
jv_task_allocation,10,15,10,4.919638443241359,62.4
rank_assignments_borda,10,15,10,4.252038659015403,99.1
rank_assignments_approval,10,15,10,5.186096848887546,67.2
rank_assignments_majority_judgment,10,15,10,3.20869827846572,152.3
rank_assignments_cumulative_voting,10,15,10,4.926809624484043,113.4
rank_assignments_condorcet_method,10,15,10,4.35915634752844,500.9
rank_assignments_range,10,15,10,5.470150005033727,740.5
cbba_task_allocation,10,15,10,3.7900936273029293,114.7
ssia_task_allocation,10,15,10,7.398973119903351,18287.7
ilp_task_allocation,10,15,10,7.398973119903351,27266.0
jv_task_allocation,10,15,10,7.398973119903351,60.5
rank_assignments_borda,10,15,10,1.8752642706131077,89.2
rank_assignments_approval,10,15,10,0.6828752642706131,60.3
rank_assignments_majority_judgment,10,15,10,1.518675123326286,246.7
rank_assignments_cumulative_voting,10,15,10,2.783224469618083,93.7
rank_assignments_condorcet_method,10,15,10,4.332907344882353,477.6
rank_assignments_range,10,15,10,4.439041578576462,826.8
cbba_task_allocation,10,15,10,3.9579954350867226,111.1
ssia_task_allocation,10,15,10,5.726846738821747,23704.6
ilp_task_allocation,10,15,10,5.726846738821747,32437.0
jv_task_allocation,10,15,10,5.726846738821747,59.8
rank_assignments_borda,10,15,10,5.41377227423739,83.3
rank_assignments_approval,10,15,10,4.7547367361320845,62.4
rank_assignments_majority_judgment,10,15,10,4.10787274740763,165.8
rank_assignments_cumulative_voting,10,15,10,5.244588744588745,96.2
rank_assignments_condorcet_method,10,15,10,6.673462196718011,488.7
rank_assignments_range,10,15,10,5.638407329105004,799.5
cbba_task_allocation,10,15,10,4.57888539783715,114.1
ssia_task_allocation,10,15,10,8.579590119472105,17962.7
ilp_task_allocation,10,15,10,8.579590119472103,24023.2
jv_task_allocation,10,15,10,8.579590119472105,64.5
rank_assignments_borda,10,15,10,3.0120306050538606,81.7
rank_assignments_approval,10,15,10,1.3351454746803584,63.0
rank_assignments_majority_judgment,10,15,10,2.2428269405013594,423.9
rank_assignments_cumulative_voting,10,15,10,4.27157958320749,95.0
rank_assignments_condorcet_method,10,15,10,3.122137711983265,528.8
rank_assignments_range,10,15,10,4.663052451424544,786.6
cbba_task_allocation,10,15,10,5.699516147501235,70.7
ssia_task_allocation,10,15,10,4.728943924292762,19377.5
ilp_task_allocation,10,15,10,5.722771961454724,25727.1
jv_task_allocation,10,15,10,5.722771961454724,57.8
rank_assignments_borda,10,15,25,4.237165877047862,198.2
rank_assignments_approval,10,15,25,3.0234068257324074,142.3
rank_assignments_majority_judgment,10,15,25,1.4514245444478004,265.5
rank_assignments_cumulative_voting,10,15,25,3.577267693546763,226.6
rank_assignments_condorcet_method,10,15,25,4.096100740633888,3145.1
rank_assignments_range,10,15,25,4.225285668966696,813.9
cbba_task_allocation,10,15,25,5.238020995655511,101.9
ssia_task_allocation,10,15,25,6.494260937594863,20035.7
ilp_task_allocation,10,15,25,6.627027338150224,22123.4
jv_task_allocation,10,15,25,6.627027338150225,57.8
rank_assignments_borda,10,15,25,4.011627906976743,191.9
rank_assignments_approval,10,15,25,2.4306352562166516,145.4
rank_assignments_majority_judgment,10,15,25,5.269001700707719,260.9
rank_assignments_cumulative_voting,10,15,25,6.041302984984011,226.9
rank_assignments_condorcet_method,10,15,25,5.901315680732549,3157.1
rank_assignments_range,10,15,25,6.937356543828267,798.7
cbba_task_allocation,10,15,25,6.391901998373722,80.6
ssia_task_allocation,10,15,25,8.284505576676711,17222.3
ilp_task_allocation,10,15,25,8.494791357077034,27130.0
jv_task_allocation,10,15,25,8.494791357077034,61.4
rank_assignments_borda,10,15,25,5.741397362327594,191.8
rank_assignments_approval,10,15,25,3.2852304332155207,145.7
rank_assignments_majority_judgment,10,15,25,3.071982281284607,266.1
rank_assignments_cumulative_voting,10,15,25,3.75485754555522,220.7
rank_assignments_condorcet_method,10,15,25,5.56855873282289,3131.0
rank_assignments_range,10,15,25,5.595690515768626,907.8
cbba_task_allocation,10,15,25,7.604599595918607,91.9
ssia_task_allocation,10,15,25,7.339453729299282,19452.7
ilp_task_allocation,10,15,25,7.604599595918607,23628.0
jv_task_allocation,10,15,25,7.604599595918609,67.3
rank_assignments_borda,10,15,25,1.6272022551092316,197.9
rank_assignments_approval,10,15,25,1.8752642706131077,154.1
rank_assignments_majority_judgment,10,15,25,1.638830162085976,275.2
rank_assignments_cumulative_voting,10,15,25,2.5348837209302326,209.1
rank_assignments_condorcet_method,10,15,25,2.4108527131782944,3117.9
rank_assignments_range,10,15,25,3.228259337561663,875.2
cbba_task_allocation,10,15,25,3.522832980972516,67.7
ssia_task_allocation,10,15,25,3.522832980972516,15471.7
ilp_task_allocation,10,15,25,3.6003523608174772,22078.8
jv_task_allocation,10,15,25,3.6003523608174772,52.8
rank_assignments_borda,10,15,25,4.299757766347506,181.1
rank_assignments_approval,10,15,25,3.7221886640491295,139.4
rank_assignments_majority_judgment,10,15,25,2.9336045397291626,262.5
rank_assignments_cumulative_voting,10,15,25,2.7714688412362833,218.2
rank_assignments_condorcet_method,10,15,25,4.681132980280859,3182.8
rank_assignments_range,10,15,25,5.384556528742576,815.0
cbba_task_allocation,10,15,25,4.958075974702147,136.5
ssia_task_allocation,10,15,25,6.112050125151492,18663.4
ilp_task_allocation,10,15,25,6.200600891645667,25347.3
jv_task_allocation,10,15,25,6.200600891645668,57.5
rank_assignments_borda,10,15,50,3.2687198120537375,389.5
rank_assignments_approval,10,15,50,3.4504675217084237,275.2
rank_assignments_majority_judgment,10,15,50,2.526879481841314,459.3
rank_assignments_cumulative_voting,10,15,50,4.329715962621203,418.6
rank_assignments_condorcet_method,10,15,50,3.3863724266015134,12895.3
rank_assignments_range,10,15,50,3.4707100120654575,877.0
cbba_task_allocation,10,15,50,5.241129297637453,126.6
ssia_task_allocation,10,15,50,5.079531640618096,17991.5
ilp_task_allocation,10,15,50,5.256633173606447,22581.0
jv_task_allocation,10,15,50,5.2566331736064456,71.9
rank_assignments_borda,10,15,50,3.901013657174712,392.0
rank_assignments_approval,10,15,50,3.173690592642345,275.7
rank_assignments_majority_judgment,10,15,50,4.149075672678588,505.1
rank_assignments_cumulative_voting,10,15,50,4.895728244912556,486.4
rank_assignments_condorcet_method,10,15,50,5.068663778660307,13815.8
rank_assignments_range,10,15,50,4.8023293379072625,976.3
cbba_task_allocation,10,15,50,6.128723041392253,74.7
ssia_task_allocation,10,15,50,6.455535821346304,19947.4
ilp_task_allocation,10,15,50,6.749985499864014,21532.1
jv_task_allocation,10,15,50,6.749985499864013,50.8
rank_assignments_borda,10,15,50,4.043390717809323,355.3
rank_assignments_approval,10,15,50,3.0657599811869294,272.1
rank_assignments_majority_judgment,10,15,50,4.055018624786066,444.3
rank_assignments_cumulative_voting,10,15,50,5.1502057679582975,439.1
rank_assignments_condorcet_method,10,15,50,5.186378737541528,13307.2
rank_assignments_range,10,15,50,5.1355884425651865,983.1
cbba_task_allocation,10,15,50,7.029043984005816,83.2
ssia_task_allocation,10,15,50,7.001036947548575,19017.2
ilp_task_allocation,10,15,50,7.913469635873327,21760.9
jv_task_allocation,10,15,50,7.913469635873327,54.1
rank_assignments_borda,10,15,50,3.375948857344206,352.3
rank_assignments_approval,10,15,50,2.557011980267794,282.0
rank_assignments_majority_judgment,10,15,50,0.7138830162085976,469.0
rank_assignments_cumulative_voting,10,15,50,2.69420114768952,409.0
rank_assignments_condorcet_method,10,15,50,2.8333131984294777,12774.7
rank_assignments_range,10,15,50,3.24804188060002,939.7
cbba_task_allocation,10,15,50,3.6433907178093223,81.1
ssia_task_allocation,10,15,50,3.6433907178093223,19706.3
ilp_task_allocation,10,15,50,3.6433907178093223,24027.0
jv_task_allocation,10,15,50,3.6433907178093223,59.0
rank_assignments_borda,10,15,50,3.1368865290576635,363.1
