rank_assignments_condorcet_method,10,5,25,3.7379813169286855,3928.6
rank_assignments_range,10,5,25,4.866889445836814,42.6
cbba_task_allocation,10,5,25,4.760244767763565,76.3
ssia_task_allocation,10,5,25,4.760244767763565,12.0
ilp_task_allocation,10,5,25,4.916398138202649,48854.8
jv_task_allocation,10,5,25,4.916398138202649,484.8
rank_assignments_borda,10,5,50,4.573658171402532,397.7
rank_assignments_approval,10,5,50,4.573658171402532,506.1
rank_assignments_majority_judgment,10,5,50,4.600869055756274,713.0
rank_assignments_cumulative_voting,10,5,50,4.573658171402532,862.1
rank_assignments_condorcet_method,10,5,50,4.573658171402532,25601.5
rank_assignments_range,10,5,50,4.600869055756274,144.5
cbba_task_allocation,10,5,50,4.573658171402532,150.0
ssia_task_allocation,10,5,50,3.7369234775249813,12.4
ilp_task_allocation,10,5,50,4.600869055756274,50360.6
jv_task_allocation,10,5,50,4.600869055756274,140.1
rank_assignments_borda,10,5,50,1.8791621911922665,732.1
rank_assignments_approval,10,5,50,0.9403866809881848,452.2
rank_assignments_majority_judgment,10,5,50,1.8791621911922665,1910.5
rank_assignments_cumulative_voting,10,5,50,3.866988900823487,696.6
rank_assignments_condorcet_method,10,5,50,3.866988900823487,59153.1
rank_assignments_range,10,5,50,2.9505907626208376,282.8
cbba_task_allocation,10,5,50,4.866988900823487,104.3
ssia_task_allocation,10,5,50,4.866988900823487,18.3
ilp_task_allocation,10,5,50,4.866988900823487,69360.8
jv_task_allocation,10,5,50,4.866988900823487,396.2
rank_assignments_borda,10,5,50,4.56369820655535,412.2
rank_assignments_approval,10,5,50,4.514189514189514,606.9
rank_assignments_majority_judgment,10,5,50,4.509276437847866,1196.4
rank_assignments_cumulative_voting,10,5,50,4.686147186147187,869.0
rank_assignments_condorcet_method,10,5,50,4.550092764378479,22137.6
rank_assignments_range,10,5,50,4.686147186147187,81.2
cbba_task_allocation,10,5,50,4.563698206555349,90.1
ssia_task_allocation,10,5,50,4.686147186147187,11.9
ilp_task_allocation,10,5,50,4.686147186147187,41866.3
jv_task_allocation,10,5,50,4.686147186147187,259.6
rank_assignments_borda,10,5,50,2.74001562347427,385.5
rank_assignments_approval,10,5,50,2.6923965758552226,282.1
rank_assignments_majority_judgment,10,5,50,0.7622139764996908,658.6
rank_assignments_cumulative_voting,10,5,50,2.74001562347427,426.5
rank_assignments_condorcet_method,10,5,50,2.74001562347427,16999.2
rank_assignments_range,10,5,50,3.5294404843277025,81.7
cbba_task_allocation,10,5,50,3.6008690557562737,61.2
ssia_task_allocation,10,5,50,3.6008690557562737,13.4
ilp_task_allocation,10,5,50,3.6008690557562737,48669.6
jv_task_allocation,10,5,50,3.6008690557562737,133.7
rank_assignments_borda,10,5,50,2.0,392.3
rank_assignments_approval,10,5,50,1.6110080395794681,586.5
rank_assignments_majority_judgment,10,5,50,2.6604823747680886,1034.5
rank_assignments_cumulative_voting,10,5,50,3.5768805129707384,444.6
rank_assignments_condorcet_method,10,5,50,3.705822999056082,20685.3
rank_assignments_range,10,5,50,3.705822999056082,88.1
cbba_task_allocation,10,5,50,4.495247859909514,62.7
ssia_task_allocation,10,5,50,4.495247859909514,12.3
ilp_task_allocation,10,5,50,4.495247859909514,47912.3
jv_task_allocation,10,5,50,4.495247859909514,2119.0
rank_assignments_borda,10,5,100,3.6029684601113168,1510.1
rank_assignments_approval,10,5,100,1.7470624613481758,1073.9
rank_assignments_majority_judgment,10,5,100,2.5534941249226963,2149.0
rank_assignments_cumulative_voting,10,5,100,3.6675943104514532,892.5
rank_assignments_condorcet_method,10,5,100,3.6029684601113168,74785.8
rank_assignments_range,10,5,100,3.6675943104514532,168.4
cbba_task_allocation,10,5,100,3.667594310451453,46.9
ssia_task_allocation,10,5,100,3.6675943104514532,12.2
ilp_task_allocation,10,5,100,3.6675943104514532,38560.8
jv_task_allocation,10,5,100,3.6675943104514532,123.7
rank_assignments_borda,10,5,100,4.6191778146665365,796.0
rank_assignments_approval,10,5,100,4.525795006998015,563.3
rank_assignments_majority_judgment,10,5,100,4.498584122644273,1441.9
rank_assignments_cumulative_voting,10,5,100,4.6191778146665365,922.5
rank_assignments_condorcet_method,10,5,100,4.6191778146665365,68813.2
rank_assignments_range,10,5,100,4.6191778146665365,466.2
cbba_task_allocation,10,5,100,4.826660807863815,226.6
ssia_task_allocation,10,5,100,4.826660807863815,20.1
ilp_task_allocation,10,5,100,4.826660807863815,39657.2
jv_task_allocation,10,5,100,4.826660807863815,368.7
rank_assignments_borda,10,5,100,3.6190783596798637,808.5
rank_assignments_approval,10,5,100,1.0,566.7
rank_assignments_majority_judgment,10,5,100,1.6332714904143475,2978.1
rank_assignments_cumulative_voting,10,5,100,3.633271490414347,914.8
rank_assignments_condorcet_method,10,5,100,3.633271490414347,65993.7
rank_assignments_range,10,5,100,3.633271490414347,161.0
cbba_task_allocation,10,5,100,4.583862253035185,61.6
ssia_task_allocation,10,5,100,4.583862253035186,12.3
ilp_task_allocation,10,5,100,4.583862253035186,38098.1
jv_task_allocation,10,5,100,4.583862253035185,93.7
rank_assignments_borda,10,5,100,4.755232236435244,1216.1
rank_assignments_approval,10,5,100,4.816456726231163,1274.5
rank_assignments_majority_judgment,10,5,100,4.705723544069409,1791.5
rank_assignments_cumulative_voting,10,5,100,4.816456726231163,917.9
rank_assignments_condorcet_method,10,5,100,4.755232236435244,70963.3
rank_assignments_range,10,5,100,4.816456726231163,159.8
cbba_task_allocation,10,5,100,4.755232236435244,50.1
ssia_task_allocation,10,5,100,4.755232236435244,12.0
ilp_task_allocation,10,5,100,4.816456726231162,39837.6
jv_task_allocation,10,5,100,4.816456726231162,452.1
rank_assignments_borda,10,5,100,2.74001562347427,833.1
rank_assignments_approval,10,5,100,2.74001562347427,556.6
rank_assignments_majority_judgment,10,5,100,1.74001562347427,1261.4
rank_assignments_cumulative_voting,10,5,100,3.7399161684875972,844.0
rank_assignments_condorcet_method,10,5,100,3.7399161684875972,67997.1
rank_assignments_range,10,5,100,3.7399161684875972,321.1
cbba_task_allocation,10,5,100,4.74001562347427,119.1
ssia_task_allocation,10,5,100,4.74001562347427,16.2
ilp_task_allocation,10,5,100,4.74001562347427,37939.1
jv_task_allocation,10,5,100,4.74001562347427,174.5
rank_assignments_borda,10,7,10,2.0,170.4
rank_assignments_approval,10,7,10,0.8438466295609152,107.6
rank_assignments_majority_judgment,10,7,10,0.9504913076341648,203.2
rank_assignments_cumulative_voting,10,7,10,2.843846629560915,137.1
rank_assignments_condorcet_method,10,7,10,2.0,1435.0
rank_assignments_range,10,7,10,2.92547928262214,27.7
cbba_task_allocation,10,7,10,4.92547928262214,134.0
ssia_task_allocation,10,7,10,5.704700061842919,17.7
ilp_task_allocation,10,7,10,5.704700061842919,41078.9
jv_task_allocation,10,7,10,5.704700061842919,154.6
rank_assignments_borda,10,7,10,2.412183055040198,99.4
rank_assignments_approval,10,7,10,3.2913452462324644,74.0
rank_assignments_majority_judgment,10,7,10,2.412183055040198,201.6
rank_assignments_cumulative_voting,10,7,10,2.412183055040198,116.0
rank_assignments_condorcet_method,10,7,10,3.218370601829249,654.4
rank_assignments_range,10,7,10,3.2913452462324644,21.9
cbba_task_allocation,10,7,10,4.238778765094555,128.8
ssia_task_allocation,10,7,10,4.238778765094555,15.4
ilp_task_allocation,10,7,10,4.238778765094555,35593.2
jv_task_allocation,10,7,10,4.238778765094555,475.3
rank_assignments_borda,10,7,10,2.6940077466393255,102.2
rank_assignments_approval,10,7,10,4.347687400318979,74.7
rank_assignments_majority_judgment,10,7,10,2.5092764378478662,207.1
rank_assignments_cumulative_voting,10,7,10,5.626289750349901,120.2
rank_assignments_condorcet_method,10,7,10,5.5313608697067345,684.9
rank_assignments_range,10,7,10,4.347931517104449,23.1
cbba_task_allocation,10,7,10,5.697718321778472,88.9
ssia_task_allocation,10,7,10,5.697718321778472,14.6
ilp_task_allocation,10,7,10,5.6977183217784715,34030.2
